f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f jL1m jL1f jL2m jL2f jV0500m jV0500f jV0600m jV0600f jV0700m jV0700f jV0200m jV0200f 
8697.49 1.78206 -93.1534 0 0 0.198018 87.4415 0.445704 0.0201798 0 0 1 0 0 0 0.00362872 179.975 1.78206e-05 86.8466 9.74272e-09 90.0202 8.41739e-07 -90.0158 6.59467e-07 90.3959 1.11391e-05 179.133
8902.15 1.82412 -93.2278 0 0 0.202692 87.381 0.445704 0.0206551 0 0 1 0 0 0 0.00362924 179.974 1.82412e-05 86.7722 9.97199e-09 90.0207 8.61546e-07 -90.0162 6.74995e-07 90.4052 1.11389e-05 179.112
9111.63 1.86719 -93.304 0 0 0.207477 87.3192 0.445705 0.0211417 0 0 1 0 0 0 0.00362977 179.973 1.86719e-05 86.696 1.02066e-08 90.0211 8.81818e-07 -90.0166 6.9089e-07 90.4147 1.11388e-05 179.091
9326.03 1.91127 -93.382 0 0 0.212376 87.2559 0.445705 0.0216397 0 0 1 0 0 0 0.00363034 179.972 1.91127e-05 86.618 1.04468e-08 90.0216 9.02568e-07 -90.0169 7.0716e-07 90.4245 1.11386e-05 179.07
9545.48 1.9564 -93.4619 0 0 0.217392 87.191 0.445705 0.0221495 0 0 1 0 0 0 0.00363093 179.97 1.9564e-05 86.5381 1.06927e-08 90.0221 9.23806e-07 -90.0173 7.23813e-07 90.4345 1.11384e-05 179.048
9770.1 2.00261 -93.5436 0 0 0.222527 87.1246 0.445706 0.0226713 0 0 1 0 0 0 0.00363154 179.969 2.00261e-05 86.4564 1.09443e-08 90.0227 9.45543e-07 -90.0178 7.40859e-07 90.4447 1.11382e-05 179.026
10000 2.04991 -93.6273 0 0 0.227784 87.0566 0.445706 0.0232054 0 0 1 0 0 0 0.00363219 179.968 2.04991e-05 86.3727 1.12018e-08 90.0232 9.67792e-07 -90.0182 7.58308e-07 90.4552 1.1138e-05 179.003
10235.3 2.09835 -93.713 0 0 0.233167 86.9871 0.445707 0.0237522 0 0 1 0 0 0 0.00363287 179.967 2.09835e-05 86.287 1.14654e-08 90.0238 9.90564e-07 -90.0186 7.76168e-07 90.4659 1.11378e-05 178.98
10476.2 2.14793 -93.8007 0 0 0.238678 86.9158 0.445707 0.0243119 0 0 1 0 0 0 0.00363358 179.965 2.14793e-05 86.1993 1.17352e-08 90.0243 1.01387e-06 -90.019 7.94449e-07 90.4769 1.11376e-05 178.956
10722.7 2.1987 -93.8906 0 0 0.24432 86.8428 0.445708 0.0248848 0 0 1 0 0 0 0.00363432 179.964 2.1987e-05 86.1094 1.20114e-08 90.0249 1.03773e-06 -90.0195 8.13162e-07 90.4881 1.11373e-05 178.931
10975 2.25068 -93.9825 0 0 0.250097 86.7681 0.445708 0.0254712 0 0 1 0 0 0 0.0036351 179.962 2.25068e-05 86.0175 1.2294e-08 90.0255 1.06215e-06 -90.0199 8.32317e-07 90.4996 1.11371e-05 178.906
11233.2 2.3039 -94.0767 0 0 0.256011 86.6916 0.445708 0.0260715 0 0 1 0 0 0 0.00363592 179.961 2.3039e-05 85.9233 1.25833e-08 90.0261 1.08714e-06 -90.0204 8.51923e-07 90.5114 1.11368e-05 178.88
11497.6 2.35839 -94.1731 0 0 0.262067 86.6133 0.445709 0.026686 0 0 1 0 0 0 0.00363678 179.959 2.35839e-05 85.8269 1.28795e-08 90.0267 1.11272e-06 -90.0209 8.71993e-07 90.5234 1.11366e-05 178.854
11768.1 2.41418 -94.2718 0 0 0.268268 86.5331 0.44571 0.027315 0 0 1 0 0 0 0.00363767 179.957 2.41418e-05 85.7282 1.31825e-08 90.0273 1.1389e-06 -90.0214 8.92537e-07 90.5357 1.11363e-05 178.827
12045 2.4713 -94.3728 0 0 0.274618 86.451 0.44571 0.0279589 0 0 1 0 0 0 0.00363861 179.955 2.4713e-05 85.6272 1.34928e-08 90.028 1.1657e-06 -90.0219 9.13566e-07 90.5483 1.1136e-05 178.8
12328.5 2.5298 -94.4763 0 0 0.281119 86.3669 0.445711 0.028618 0 0 1 0 0 0 0.0036396 179.953 2.5298e-05 85.5237 1.38103e-08 90.0286 1.19313e-06 -90.0224 9.35091e-07 90.5612 1.11357e-05 178.772
12618.6 2.58969 -94.5823 0 0 0.287776 86.2808 0.445711 0.0292927 0 0 1 0 0 0 0.00364063 179.951 2.58969e-05 85.4177 1.41353e-08 90.0293 1.2212e-06 -90.0229 9.57126e-07 90.5745 1.11354e-05 178.743
12915.5 2.65102 -94.6908 0 0 0.294593 86.1926 0.445712 0.0299834 0 0 1 0 0 0 0.00364171 179.949 2.65102e-05 85.3092 1.44679e-08 90.03 1.24994e-06 -90.0235 9.79681e-07 90.588 1.1135e-05 178.713
13219.4 2.71382 -94.8019 0 0 0.301574 86.1023 0.445713 0.0306905 0 0 1 0 0 0 0.00364284 179.946 2.71382e-05 85.1981 1.48084e-08 90.0307 1.27935e-06 -90.024 1.00277e-06 90.6018 1.11347e-05 178.683
13530.5 2.77813 -94.9156 0 0 0.308722 86.0098 0.445714 0.0314143 0 0 1 0 0 0 0.00364403 179.944 2.77813e-05 85.0844 1.51568e-08 90.0314 1.30945e-06 -90.0246 1.0264e-06 90.616 1.11343e-05 178.652
13848.9 2.84399 -95.0321 0 0 0.316042 85.9151 0.445714 0.0321552 0 0 1 0 0 0 0.00364527 179.941 2.84399e-05 84.9679 1.55135e-08 90.0322 1.34026e-06 -90.0252 1.0506e-06 90.6305 1.11339e-05 178.621
14174.7 2.91143 -95.1514 0 0 0.323539 85.8181 0.445715 0.0329137 0 0 1 0 0 0 0.00364657 179.938 2.91143e-05 84.8486 1.58786e-08 90.0329 1.3718e-06 -90.0258 1.07536e-06 90.6454 1.11335e-05 178.589
14508.3 2.9805 -95.2736 0 0 0.331216 85.7187 0.445716 0.0336902 0 0 1 0 0 0 0.00364794 179.935 2.9805e-05 84.7264 1.62523e-08 90.0337 1.40408e-06 -90.0264 1.10071e-06 90.6606 1.11331e-05 178.556
14849.7 3.05123 -95.3987 0 0 0.339079 85.6169 0.445717 0.034485 0 0 1 0 0 0 0.00364937 179.932 3.05123e-05 84.6013 1.66347e-08 90.0345 1.43711e-06 -90.027 1.12666e-06 90.6761 1.11326e-05 178.522
15199.1 3.12367 -95.5268 0 0 0.347131 85.5127 0.445718 0.0352987 0 0 1 0 0 0 0.00365086 179.928 3.12367e-05 84.4732 1.70262e-08 90.0353 1.47093e-06 -90.0276 1.15323e-06 90.6921 1.11322e-05 178.487
15556.8 3.19786 -95.658 0 0 0.355379 85.4059 0.445719 0.0361318 0 0 1 0 0 0 0.00365243 179.925 3.19786e-05 84.342 1.74269e-08 90.0361 1.50554e-06 -90.0283 1.18042e-06 90.7084 1.11317e-05 178.452
15922.8 3.27384 -95.7924 0 0 0.363826 85.2966 0.44572 0.0369846 0 0 1 0 0 0 0.00365408 179.921 3.27384e-05 84.2076 1.7837e-08 90.037 1.54096e-06 -90.029 1.20826e-06 90.7251 1.11312e-05 178.416
16297.5 3.35167 -95.9301 0 0 0.372478 85.1845 0.445721 0.0378576 0 0 1 0 0 0 0.0036558 179.917 3.35167e-05 84.0699 1.82568e-08 90.0379 1.57722e-06 -90.0297 1.23676e-06 90.7421 1.11306e-05 178.379
16681 3.43138 -96.0711 0 0 0.38134 85.0698 0.445722 0.0387514 0 0 1 0 0 0 0.0036576 179.912 3.43138e-05 83.9289 1.86864e-08 90.0388 1.61433e-06 -90.0304 1.26593e-06 90.7596 1.11301e-05 178.341
17073.5 3.51303 -96.2155 0 0 0.390418 84.9522 0.445723 0.0396664 0 0 1 0 0 0 0.0036595 179.908 3.51303e-05 83.7845 1.91262e-08 90.0397 1.65231e-06 -90.0311 1.2958e-06 90.7775 1.11295e-05 178.302
17475.3 3.59667 -96.3634 0 0 0.399717 84.8317 0.445724 0.0406031 0 0 1 0 0 0 0.00366148 179.903 3.59667e-05 83.6366 1.95763e-08 90.0406 1.69119e-06 -90.0318 1.32637e-06 90.7959 1.11289e-05 178.262
17886.5 3.68235 -96.5149 0 0 0.409243 84.7083 0.445726 0.0415622 0 0 1 0 0 0 0.00366355 179.897 3.68235e-05 83.4851 2.0037e-08 90.0416 1.73098e-06 -90.0326 1.35767e-06 90.8146 1.11282e-05 178.222
18307.4 3.77012 -96.6701 0 0 0.419002 84.5819 0.445727 0.042544 0 0 1 0 0 0 0.00366573 179.892 3.77012e-05 83.3299 2.05086e-08 90.0425 1.77171e-06 -90.0333 1.38971e-06 90.8338 1.11275e-05 178.18
18738.2 3.86003 -96.8291 0 0 0.429 84.4523 0.445729 0.0435492 0 0 1 0 0 0 0.00366801 179.886 3.86003e-05 83.1709 2.09912e-08 90.0435 1.81339e-06 -90.0341 1.42252e-06 90.8535 1.11268e-05 178.138
19179.1 3.95215 -96.992 0 0 0.439243 84.3196 0.44573 0.0445784 0 0 1 0 0 0 0.0036704 179.879 3.95215e-05 83.008 2.14852e-08 90.0446 1.85606e-06 -90.0349 1.4561e-06 90.8736 1.11261e-05 178.094
19630.4 4.04653 -97.1589 0 0 0.449738 84.1835 0.445732 0.045632 0 0 1 0 0 0 0.0036729 179.872 4.04653e-05 82.8411 2.19909e-08 90.0456 1.89973e-06 -90.0357 1.49048e-06 90.8942 1.11253e-05 178.05
20092.3 4.14323 -97.3299 0 0 0.460491 84.0441 0.445733 0.0467108 0 0 1 0 0 0 0.00367553 179.865 4.14323e-05 82.6701 2.25084e-08 90.0467 1.94443e-06 -90.0366 1.52568e-06 90.9152 1.11244e-05 178.005
20565.1 4.24231 -97.5051 0 0 0.47151 83.9012 0.445735 0.0478153 0 0 1 0 0 0 0.00367828 179.858 4.24231e-05 82.4949 2.30382e-08 90.0478 1.99018e-06 -90.0375 1.56171e-06 90.9368 1.11236e-05 177.958
21049 4.34384 -97.6847 0 0 0.482801 83.7548 0.445737 0.0489461 0 0 1 0 0 0 0.00368116 179.849 4.34384e-05 82.3153 2.35804e-08 90.0489 2.037e-06 -90.0383 1.59861e-06 90.9589 1.11227e-05 177.911
21544.3 4.44788 -97.8686 0 0 0.494372 83.6047 0.445739 0.0501039 0 0 1 0 0 0 0.00368418 179.84 4.44788e-05 82.1314 2.41354e-08 90.0501 2.08493e-06 -90.0392 1.63638e-06 90.9815 1.11217e-05 177.862
22051.3 4.5545 -98.0572 0 0 0.506231 83.4508 0.445741 0.0512894 0 0 1 0 0 0 0.00368734 179.831 4.5545e-05 81.9428 2.47034e-08 90.0513 2.13398e-06 -90.0402 1.67505e-06 91.0046 1.11207e-05 177.812
22570.2 4.66377 -98.2504 0 0 0.518385 83.2931 0.445743 0.0525031 0 0 1 0 0 0 0.00369065 179.821 4.66377e-05 81.7496 2.52848e-08 90.0525 2.18419e-06 -90.0411 1.71465e-06 91.0283 1.11197e-05 177.762
23101.3 4.77577 -98.4484 0 0 0.530843 83.1314 0.445745 0.0537459 0 0 1 0 0 0 0.00369413 179.81 4.77577e-05 81.5516 2.58799e-08 90.0537 2.23557e-06 -90.0421 1.75519e-06 91.0526 1.11186e-05 177.71
23644.9 4.89056 -98.6513 0 0 0.543612 82.9656 0.445747 0.0550184 0 0 1 0 0 0 0.00369777 179.799 4.89056e-05 81.3487 2.6489e-08 90.055 2.28817e-06 -90.0431 1.7967e-06 91.0774 1.11175e-05 177.656
24201.3 5.00823 -98.8594 0 0 0.556702 82.7956 0.44575 0.0563214 0 0 1 0 0 0 0.00370158 179.787 5.00823e-05 81.1406 2.71125e-08 90.0563 2.342e-06 -90.0441 1.8392e-06 91.1028 1.11162e-05 177.602
24770.8 5.12886 -99.0726 0 0 0.570122 82.6212 0.445752 0.0576555 0 0 1 0 0 0 0.00370558 179.774 5.12886e-05 80.9274 2.77506e-08 90.0577 2.3971e-06 -90.0452 1.88272e-06 91.1288 1.1115e-05 177.547
25353.6 5.25253 -99.2912 0 0 0.583881 82.4424 0.445755 0.0590216 0 0 1 0 0 0 0.00370977 179.76 5.25253e-05 80.7088 2.84038e-08 90.059 2.4535e-06 -90.0462 1.92728e-06 91.1554 1.11137e-05 177.49
25950.2 5.37932 -99.5154 0 0 0.597989 82.2591 0.445758 0.0604205 0 0 1 0 0 0 0.00371416 179.745 5.37932e-05 80.4846 2.90724e-08 90.0604 2.51122e-06 -90.0473 1.9729e-06 91.1826 1.11123e-05 177.432
26560.9 5.50933 -99.7452 0 0 0.612455 82.071 0.445761 0.0618529 0 0 1 0 0 0 0.00371877 179.729 5.50933e-05 80.2548 2.97567e-08 90.0619 2.57029e-06 -90.0485 2.01962e-06 91.2105 1.11108e-05 177.373
27185.9 5.64264 -99.9809 0 0 0.62729 81.878 0.445764 0.0633196 0 0 1 0 0 0 0.00372359 179.712 5.64264e-05 80.0191 3.04571e-08 90.0633 2.63076e-06 -90.0496 2.06747e-06 91.2391 1.11093e-05 177.312
27825.6 5.77936 -100.223 0 0 0.642506 81.68 0.445767 0.0648216 0 0 1 0 0 0 0.00372865 179.694 5.77936e-05 79.7775 3.1174e-08 90.0648 2.69265e-06 -90.0508 2.11646e-06 91.2683 1.11077e-05 177.25
28480.4 5.91959 -100.47 0 0 0.658112 81.4769 0.445771 0.0663596 0 0 1 0 0 0 0.00373395 179.675 5.91959e-05 79.5296 3.19078e-08 90.0664 2.756e-06 -90.052 2.16663e-06 91.2982 1.1106e-05 177.187
29150.5 6.06341 -100.725 0 0 0.674121 81.2684 0.445774 0.0679346 0 0 1 0 0 0 0.0037395 179.654 6.06341e-05 79.2753 3.26589e-08 90.0679 2.82083e-06 -90.0532 2.21801e-06 91.3288 1.11043e-05 177.122
29836.5 6.21096 -100.985 0 0 0.690544 81.0545 0.445778 0.0695474 0 0 1 0 0 0 0.00374532 179.632 6.21096e-05 79.0145 3.34277e-08 90.0695 2.88719e-06 -90.0545 2.27063e-06 91.3602 1.11024e-05 177.056
30538.6 6.36232 -101.253 0 0 0.707394 80.8349 0.445782 0.071199 0 0 1 0 0 0 0.00375142 179.609 6.36232e-05 78.747 3.42146e-08 90.0712 2.9551e-06 -90.0558 2.32452e-06 91.3922 1.11005e-05 176.988
31257.2 6.51763 -101.528 0 0 0.724685 80.6095 0.445786 0.0728904 0 0 1 0 0 0 0.00375782 179.584 6.51763e-05 78.4725 3.502e-08 90.0729 3.02462e-06 -90.0571 2.37971e-06 91.425 1.10984e-05 176.919
31992.7 6.677 -101.809 0 0 0.742429 80.378 0.445791 0.0746224 0 0 1 0 0 0 0.00376452 179.557 6.677e-05 78.1908 3.58444e-08 90.0746 3.09577e-06 -90.0585 2.43624e-06 91.4586 1.10963e-05 176.849
32745.5 6.84055 -102.098 0 0 0.760642 80.1403 0.445795 0.0763961 0 0 1 0 0 0 0.00377155 179.528 6.84055e-05 77.9017 3.66882e-08 90.0764 3.16859e-06 -90.0599 2.49414e-06 91.493 1.10941e-05 176.777
33516 7.00842 -102.395 0 0 0.779336 79.8962 0.4458 0.0782125 0 0 1 0 0 0 0.00377892 179.497 7.00842e-05 77.6049 3.7552e-08 90.0782 3.24312e-06 -90.0613 2.55344e-06 91.5282 1.10917e-05 176.703
34304.7 7.18074 -102.7 0 0 0.798528 79.6455 0.445805 0.0800726 0 0 1 0 0 0 0.00378664 179.464 7.18074e-05 77.3003 3.8436e-08 90.0801 3.31941e-06 -90.0627 2.61419e-06 91.5642 1.10893e-05 176.628
35111.9 7.35765 -103.012 0 0 0.818234 79.3879 0.445811 0.0819775 0 0 1 0 0 0 0.00379474 179.429 7.35765e-05 76.9876 3.9341e-08 90.082 3.39748e-06 -90.0642 2.67641e-06 91.6011 1.10867e-05 176.552
35938.1 7.5393 -103.334 0 0 0.83847 79.1231 0.445816 0.0839283 0 0 1 0 0 0 0.00380322 179.391 7.5393e-05 76.6665 4.02672e-08 90.0839 3.47739e-06 -90.0658 2.74016e-06 91.6388 1.1084e-05 176.474
36783.8 7.72584 -103.663 0 0 0.859254 78.8511 0.445822 0.0859259 0 0 1 0 0 0 0.00381212 179.35 7.72584e-05 76.3367 4.12153e-08 90.0859 3.55918e-06 -90.0673 2.80546e-06 91.6774 1.10811e-05 176.394
37649.4 7.91744 -104.002 0 0 0.880603 78.5714 0.445829 0.0879716 0 0 1 0 0 0 0.00382145 179.307 7.91744e-05 75.998 4.21857e-08 90.088 3.6429e-06 -90.0689 2.87236e-06 91.7168 1.10781e-05 176.312
38535.3 8.11425 -104.35 0 0 0.902537 78.2839 0.445835 0.0900665 0 0 1 0 0 0 0.00383123 179.261 8.11425e-05 75.65 4.3179e-08 90.0901 3.72857e-06 -90.0706 2.94091e-06 91.7572 1.1075e-05 176.229
39442.1 8.31646 -104.708 0 0 0.925075 77.9882 0.445842 0.0922117 0 0 1 0 0 0 0.00384148 179.211 8.31646e-05 75.2924 4.41958e-08 90.0922 3.81626e-06 -90.0723 3.01114e-06 91.7986 1.10717e-05 176.144
40370.2 8.52424 -105.075 0 0 0.948237 77.6841 0.44585 0.0944083 0 0 1 0 0 0 0.00385224 179.158 8.52424e-05 74.9249 4.52365e-08 90.0944 3.90602e-06 -90.074 3.08311e-06 91.8408 1.10683e-05 176.058
41320.1 8.73779 -105.453 0 0 0.972046 77.3712 0.445857 0.0966575 0 0 1 0 0 0 0.00386351 179.101 8.73779e-05 74.5472 4.63017e-08 90.0967 3.99787e-06 -90.0757 3.15686e-06 91.8841 1.10646e-05 175.97
42292.4 8.9573 -105.841 0 0 0.996524 77.0493 0.445865 0.0989605 0 0 1 0 0 0 0.00387533 179.04 8.9573e-05 74.1589 4.73921e-08 90.099 4.09189e-06 -90.0776 3.23243e-06 91.9283 1.10608e-05 175.88
43287.6 9.18299 -106.24 0 0 1.02169 76.7179 0.445874 0.101318 0 0 1 0 0 0 0.00388772 178.975 9.18299e-05 73.7596 4.85083e-08 90.1013 4.18811e-06 -90.0794 3.30989e-06 91.9735 1.10568e-05 175.789
44306.2 9.41507 -106.651 0 0 1.04758 76.3766 0.445883 0.103732 0 0 1 0 0 0 0.00390072 178.905 9.41507e-05 73.3489 4.96507e-08 90.1037 4.2866e-06 -90.0813 3.38927e-06 92.0198 1.10526e-05 175.695
45348.8 9.65377 -107.074 0 0 1.07421 76.0252 0.445893 0.106204 0 0 1 0 0 0 0.00391435 178.831 9.65377e-05 72.9264 5.08201e-08 90.1062 4.38739e-06 -90.0832 3.47065e-06 92.067 1.10482e-05 175.6
46415.9 9.89932 -107.508 0 0 1.10161 75.6632 0.445903 0.108734 0 0 1 0 0 0 0.00392864 178.75 9.89932e-05 72.4916 5.20172e-08 90.1087 4.49055e-06 -90.0852 3.55406e-06 92.1154 1.10436e-05 175.504
47508.1 10.152 -107.956 0 0 1.12981 75.2902 0.445913 0.111323 0 0 1 0 0 0 0.00394362 178.665 0.00010152 72.0442 5.32424e-08 90.1113 4.59613e-06 -90.0873 3.63958e-06 92.1648 1.10387e-05 175.405
48626 10.412 -108.417 0 0 1.15884 74.9057 0.445924 0.113973 0 0 1 0 0 0 0.00395934 178.573 0.00010412 71.5835 5.44967e-08 90.114 4.70419e-06 -90.0893 3.72726e-06 92.2152 1.10336e-05 175.305
49770.2 10.6797 -108.891 0 0 1.18873 74.5093 0.445936 0.116684 0 0 1 0 0 0 0.00397582 178.474 0.000106797 71.109 5.57805e-08 90.1167 4.81479e-06 -90.0915 3.81717e-06 92.2668 1.10282e-05 175.204
50941.4 10.9553 -109.38 0 0 1.21951 74.1004 0.445949 0.119459 0 0 1 0 0 0 0.00399311 178.369 0.000109553 70.6203 5.70947e-08 90.1195 4.92798e-06 -90.0937 3.90937e-06 92.3194 1.10226e-05 175.1
52140.1 11.2392 -109.883 0 0 1.25121 73.6785 0.445962 0.122297 0 0 1 0 0 0 0.00401124 178.256 0.000112392 70.1167 5.84399e-08 90.1223 5.04382e-06 -90.0959 4.00394e-06 92.3732 1.10167e-05 174.995
53367 11.5316 -110.402 0 0 1.28389 73.243 0.445976 0.1252 0 0 1 0 0 0 0.00403025 178.135 0.000115316 69.5976 5.98169e-08 90.1252 5.16238e-06 -90.0982 4.10093e-06 92.428 1.10104e-05 174.889
54622.8 11.8329 -110.938 0 0 1.31756 72.7934 0.445991 0.128168 0 0 1 0 0 0 0.00405018 178.005 0.000118329 69.0624 6.12265e-08 90.1282 5.28372e-06 -90.1005 4.20044e-06 92.484 1.10039e-05 174.78
55908.1 12.1434 -111.49 0 0 1.35227 72.3289 0.446006 0.131201 0 0 1 0 0 0 0.00407109 177.866 0.000121434 68.5104 6.26694e-08 90.1312 5.40791e-06 -90.1029 4.30253e-06 92.5411 1.09971e-05 174.671
57223.7 12.4636 -112.059 0 0 1.38807 71.8489 0.446023 0.134302 0 0 1 0 0 0 0.00409302 177.717 0.000124636 67.9409 6.41464e-08 90.1343 5.535e-06 -90.1053 4.40729e-06 92.5993 1.09898e-05 174.56
58570.2 12.7937 -112.647 0 0 1.425 71.3527 0.44604 0.137469 0 0 1 0 0 0 0.00411602 177.557 0.000127937 67.353 6.56584e-08 90.1375 5.66507e-06 -90.1078 4.5148e-06 92.6585 1.09823e-05 174.447
59948.4 13.1343 -113.254 0 0 1.46309 70.8395 0.446059 0.140703 0 0 1 0 0 0 0.00414014 177.386 0.000131343 66.746 6.72062e-08 90.1407 5.79819e-06 -90.1104 4.62517e-06 92.7189 1.09743e-05 174.333
61359.1 13.4856 -113.881 0 0 1.50242 70.3085 0.446078 0.144003 0 0 1 0 0 0 0.00416543 177.202 0.000134856 66.119 6.87907e-08 90.144 5.93443e-06 -90.113 4.73847e-06 92.7802 1.0966e-05 174.218
62802.9 13.8482 -114.529 0 0 1.54301 69.7587 0.446099 0.14737 0 0 1 0 0 0 0.00419196 177.005 0.000138482 65.471 7.04127e-08 90.1474 6.07385e-06 -90.1156 4.85481e-06 92.8426 1.09572e-05 174.102
64280.7 14.2226 -115.199 0 0 1.58493 69.1893 0.446121 0.150802 0 0 1 0 0 0 0.00421977 176.794 0.000142226 64.8011 7.20731e-08 90.1508 6.21653e-06 -90.1183 4.9743e-06 92.906 1.0948e-05 173.985
65793.3 14.6091 -115.892 0 0 1.62824 68.5993 0.446144 0.154298 0 0 1 0 0 0 0.00424893 176.568 0.000146091 64.1082 7.37729e-08 90.1543 6.36255e-06 -90.1211 5.09704e-06 92.9703 1.09384e-05 173.867
67341.5 15.0084 -116.609 0 0 1.67298 67.9875 0.446169 0.157856 0 0 1 0 0 0 0.00427949 176.325 0.000150084 63.3912 7.55131e-08 90.1579 6.51199e-06 -90.1239 5.22315e-06 93.0354 1.09283e-05 173.749
68926.1 15.421 -117.351 0 0 1.71923 67.3529 0.446195 0.161474 0 0 1 0 0 0 0.00431154 176.065 0.00015421 62.6489 7.72945e-08 90.1615 6.66492e-06 -90.1267 5.35276e-06 93.1014 1.09177e-05 173.63
70548 15.8473 -118.12 0 0 1.76705 66.6941 0.446223 0.165149 0 0 1 0 0 0 0.00434512 175.786 0.000158473 61.88 7.91183e-08 90.1651 6.82142e-06 -90.1296 5.48599e-06 93.168 1.09066e-05 173.511
72208.1 16.288 -118.917 0 0 1.81649 66.01 0.446253 0.168877 0 0 1 0 0 0 0.00438032 175.487 0.00016288 61.0832 8.09854e-08 90.1689 6.98157e-06 -90.1326 5.62298e-06 93.2352 1.08949e-05 173.392
73907.2 16.7437 -119.743 0 0 1.86764 65.2991 0.446284 0.172652 0 0 1 0 0 0 0.00441719 175.166 0.000167437 60.2569 8.28969e-08 90.1727 7.14546e-06 -90.1355 5.76387e-06 93.3028 1.08827e-05 173.274
75646.3 17.215 -120.6 0 0 1.92057 64.5599 0.446318 0.17647 0 0 1 0 0 0 0.00445581 174.821 0.00017215 59.3997 8.48539e-08 90.1765 7.31317e-06 -90.1386 5.90883e-06 93.3707 1.087e-05 173.156
77426.4 17.7025 -121.49 0 0 1.97533 63.7908 0.446353 0.180323 0 0 1 0 0 0 0.00449625 174.452 0.000177025 58.5098 8.68575e-08 90.1803 7.48479e-06 -90.1416 6.058e-06 93.4387 1.08567e-05 173.039
79248.3 18.2069 -122.414 0 0 2.03202 62.99 0.446391 0.184201 0 0 1 0 0 0 0.00453858 174.056 0.000182069 57.5856 8.89089e-08 90.1842 7.66041e-06 -90.1447 6.21157e-06 93.5066 1.08428e-05 172.924
81113.1 18.7288 -123.375 0 0 2.09071 62.1558 0.446431 0.188094 0 0 1 0 0 0 0.00458288 173.631 0.000187288 56.6249 9.10092e-08 90.1881 7.84011e-06 -90.1477 6.36972e-06 93.5741 1.08283e-05 172.811
83021.8 19.2689 -124.374 0 0 2.15148 61.2862 0.446474 0.19199 0 0 1 0 0 0 0.0046292 173.174 0.000192689 55.626 9.31597e-08 90.192 8.024e-06 -90.1508 6.53263e-06 93.6409 1.08132e-05 172.7
84975.3 19.8279 -125.414 0 0 2.2144 60.3789 0.44652 0.195873 0 0 1 0 0 0 0.00467761 172.685 0.000198279 54.5864 9.53616e-08 90.1959 8.21215e-06 -90.1539 6.70053e-06 93.7067 1.07975e-05 172.592
86974.9 20.4063 -126.496 0 0 2.27956 59.4319 0.446569 0.199726 0 0 1 0 0 0 0.00472817 172.16 0.000204063 53.504 9.76162e-08 90.1997 8.40468e-06 -90.157 6.87362e-06 93.771 1.07812e-05 172.489
89021.5 21.005 -127.624 0 0 2.34703 58.4426 0.44662 0.203527 0 0 1 0 0 0 0.00478094 171.596 0.00021005 52.3763 9.99248e-08 90.2035 8.60167e-06 -90.16 7.05213e-06 93.8334 1.07644e-05 172.389
91116.3 21.6243 -128.8 0 0 2.41687 57.4084 0.446675 0.207252 0 0 1 0 0 0 0.00483597 170.992 0.000216243 51.2005 1.02289e-07 90.2073 8.80322e-06 -90.163 7.23632e-06 93.8934 1.07471e-05 172.295
93260.3 22.265 -130.026 0 0 2.48917 56.3267 0.446734 0.210871 0 0 1 0 0 0 0.00489328 170.343 0.00022265 49.9739 1.04709e-07 90.2109 9.00944e-06 -90.1658 7.42643e-06 93.9503 1.07293e-05 172.207
95454.8 22.9274 -131.307 0 0 2.56398 55.1944 0.446797 0.214351 0 0 1 0 0 0 0.00495289 169.647 0.000229274 48.6934 1.07188e-07 90.2144 9.22043e-06 -90.1686 7.62273e-06 94.0035 1.07111e-05 172.126
97701 23.6121 -132.644 0 0 2.64135 54.0085 0.446863 0.217652 0 0 1 0 0 0 0.00501481 168.9 0.000236121 47.3558 1.09727e-07 90.2177 9.4363e-06 -90.1713 7.82551e-06 94.0521 1.06926e-05 172.054
100000 24.3191 -134.042 0 0 2.72131 52.7657 0.446934 0.220729 0 0 1 0 0 0 0.00507901 168.1 0.000243191 45.9579 1.12327e-07 90.2207 9.65714e-06 -90.1737 8.03507e-06 94.0952 1.06738e-05 171.991
102353 25.0487 -135.504 0 0 2.80389 51.4624 0.447009 0.223529 0 0 1 0 0 0 0.00514544 167.241 0.000250487 44.496 1.14989e-07 90.2235 9.88308e-06 -90.176 8.2517e-06 94.1318 1.06551e-05 171.939
104762 25.8007 -137.034 0 0 2.88908 50.095 0.447089 0.225991 0 0 1 0 0 0 0.00521402 166.321 0.000258007 42.9663 1.17716e-07 90.226 1.01142e-05 -90.178 8.47571e-06 94.1607 1.06365e-05 171.898
107227 26.5748 -138.635 0 0 2.97685 48.6597 0.447173 0.228048 0 0 1 0 0 0 0.00528461 165.334 0.000265748 41.365 1.20509e-07 90.228 1.03507e-05 -90.1797 8.70743e-06 94.1806 1.06182e-05 171.871
109750 27.3702 -140.312 0 0 3.06713 47.1525 0.447262 0.229621 0 0 1 0 0 0 0.00535703 164.277 0.000273702 39.6881 1.23369e-07 90.2296 1.05926e-05 -90.181 8.94715e-06 94.19 1.06006e-05 171.859
112332 28.1859 -142.069 0 0 3.1598 45.5693 0.447357 0.230622 0 0 1 0 0 0 0.00543105 163.146 0.000281859 37.9313 1.26299e-07 90.2306 1.084e-05 -90.1818 9.19519e-06 94.1875 1.0584e-05 171.863
