f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f jV0400m jV0400f jV0600m jV0600f jV0200m jV0200f jV0800m jV0800f 
1.04762e+07 5.01254 89.0307 0 0 0.445295 0.00400577 0 0 0.502596 179.075 1 0 0.0516694 -84.9655 0 0 1.31979e-05 178.98 1.51533e-07 -90.0832 0.000501344 89.0307 0.000626656 -89.7729
1.07227e+07 4.89727 89.0074 0 0 0.445295 0.00433445 0 0 0.502593 179.053 1 0 0.0504941 -84.8485 0 0 1.31979e-05 178.955 1.55099e-07 -90.0853 0.000489819 89.0075 0.00061225 -89.768
1.0975e+07 4.78465 88.9836 0 0 0.445295 0.00466546 0 0 0.50259 179.03 1 0 0.0493462 -84.7289 0 0 1.31978e-05 178.93 1.58748e-07 -90.0875 0.00047856 88.9837 0.000598175 -89.763
1.12332e+07 4.67462 88.9593 0 0 0.445295 0.004999 0 0 0.502587 179.007 1 0 0.0482249 -84.6065 0 0 1.31977e-05 178.905 1.62484e-07 -90.0897 0.000467559 88.9593 0.000584423 -89.7579
1.14976e+07 4.56712 88.9343 0 0 0.445295 0.00533525 0 0 0.502583 178.983 1 0 0.0471298 -84.4813 0 0 1.31977e-05 178.878 1.66307e-07 -90.0919 0.000456811 88.9344 0.000570988 -89.7526
1.17681e+07 4.46209 88.9088 0 0 0.445295 0.00567438 0 0 0.50258 178.959 1 0 0.0460601 -84.3532 0 0 1.31976e-05 178.852 1.7022e-07 -90.0942 0.00044631 88.9089 0.000557861 -89.7472
1.2045e+07 4.35948 88.8827 0 0 0.445295 0.00601657 0 0 0.502576 178.935 1 0 0.0450153 -84.2222 0 0 1.31975e-05 178.824 1.74225e-07 -90.0966 0.000436051 88.8828 0.000545036 -89.7417
1.23285e+07 4.25922 88.8561 0 0 0.445295 0.00636202 0 0 0.502573 178.909 1 0 0.0439949 -84.0882 0 0 1.31974e-05 178.796 1.78325e-07 -90.099 0.000426028 88.8562 0.000532507 -89.7361
1.26186e+07 4.16126 88.8287 0 0 0.445295 0.00671091 0 0 0.502569 178.883 1 0 0.0429983 -83.9512 0 0 1.31973e-05 178.767 1.82521e-07 -90.1015 0.000416235 88.8289 0.000520265 -89.7303
1.29155e+07 4.06556 88.8008 0 0 0.445295 0.00706343 0 0 0.502565 178.857 1 0 0.0420249 -83.8111 0 0 1.31972e-05 178.738 1.86815e-07 -90.104 0.000406667 88.8009 0.000508305 -89.7243
1.32194e+07 3.97206 88.7722 0 0 0.445295 0.00741976 0 0 0.50256 178.83 1 0 0.0410743 -83.6678 0 0 1.31971e-05 178.708 1.91211e-07 -90.1066 0.000397319 88.7724 0.000496619 -89.7182
1.35305e+07 3.8807 88.7429 0 0 0.445295 0.00778011 0 0 0.502556 178.802 1 0 0.0401459 -83.5212 0 0 1.3197e-05 178.677 1.9571e-07 -90.1092 0.000388187 88.7431 0.000485202 -89.7119
1.38489e+07 3.79145 88.713 0 0 0.445295 0.00814466 0 0 0.502551 178.774 1 0 0.0392391 -83.3713 0 0 1.31969e-05 178.646 2.00315e-07 -90.1119 0.000379264 88.7132 0.000474048 -89.7055
1.41747e+07 3.70424 88.6824 0 0 0.445295 0.00851362 0 0 0.502546 178.745 1 0 0.0383536 -83.2181 0 0 1.31967e-05 178.614 2.05028e-07 -90.1146 0.000370546 88.6826 0.00046315 -89.699
1.45083e+07 3.61904 88.651 0 0 0.445295 0.00888718 0 0 0.502541 178.715 1 0 0.0374889 -83.0614 0 0 1.31966e-05 178.581 2.09852e-07 -90.1175 0.000362029 88.6513 0.000452503 -89.6923
1.48497e+07 3.5358 88.619 0 0 0.445295 0.00926554 0 0 0.502536 178.685 1 0 0.0366444 -82.9012 0 0 1.31965e-05 178.547 2.1479e-07 -90.1203 0.000353708 88.6192 0.000442101 -89.6854
1.51991e+07 3.45447 88.5861 0 0 0.445295 0.00964891 0 0 0.50253 178.654 1 0 0.0358197 -82.7374 0 0 1.31964e-05 178.512 2.19844e-07 -90.1233 0.000345578 88.5864 0.000431938 -89.6783
1.55568e+07 3.37501 88.5526 0 0 0.445295 0.0100375 0 0 0.502524 178.622 1 0 0.0350144 -82.5699 0 0 1.31962e-05 178.477 2.25016e-07 -90.1263 0.000337635 88.5529 0.000422008 -89.6711
1.59228e+07 3.29738 88.5182 0 0 0.445295 0.0104315 0 0 0.502518 178.589 1 0 0.0342281 -82.3987 0 0 1.31961e-05 178.441 2.30311e-07 -90.1294 0.000329874 88.5186 0.000412307 -89.6636
1.62975e+07 3.22152 88.483 0 0 0.445295 0.0108312 0 0 0.502511 178.556 1 0 0.0334602 -82.2238 0 0 1.31959e-05 178.404 2.3573e-07 -90.1325 0.000322292 88.4834 0.000402829 -89.6561
1.6681e+07 3.14742 88.447 0 0 0.445296 0.0112367 0 0 0.502504 178.522 1 0 0.0327104 -82.0449 0 0 1.31957e-05 178.366 2.41276e-07 -90.1357 0.000314885 88.4475 0.000393568 -89.6483
1.70735e+07 3.07501 88.4102 0 0 0.445296 0.0116483 0 0 0.502497 178.487 1 0 0.0319783 -81.8621 0 0 1.31956e-05 178.327 2.46953e-07 -90.139 0.000307648 88.4107 0.000384521 -89.6403
1.74753e+07 3.00427 88.3725 0 0 0.445296 0.0120661 0 0 0.50249 178.451 1 0 0.0312635 -81.6753 0 0 1.31954e-05 178.288 2.52763e-07 -90.1424 0.000300577 88.3731 0.000375681 -89.6321
1.78865e+07 2.93515 88.334 0 0 0.445296 0.0124905 0 0 0.502482 178.415 1 0 0.0305656 -81.4844 0 0 1.31952e-05 178.247 2.5871e-07 -90.1458 0.000293669 88.3346 0.000367045 -89.6238
1.83074e+07 2.86762 88.2945 0 0 0.445296 0.0129217 0 0 0.502474 178.377 1 0 0.0298842 -81.2894 0 0 1.3195e-05 178.206 2.64797e-07 -90.1493 0.000286919 88.2952 0.000358608 -89.6152
1.87382e+07 2.80164 88.2541 0 0 0.445296 0.0133598 0 0 0.502465 178.339 1 0 0.029219 -81.0901 0 0 1.31948e-05 178.163 2.71027e-07 -90.1529 0.000280325 88.2549 0.000350364 -89.6065
1.91791e+07 2.73718 88.2128 0 0 0.445296 0.0138052 0 0 0.502456 178.3 1 0 0.0285695 -80.8864 0 0 1.31946e-05 178.12 2.77404e-07 -90.1566 0.000273883 88.2136 0.00034231 -89.5975
1.96304e+07 2.6742 88.1705 0 0 0.445296 0.014258 0 0 0.502447 178.259 1 0 0.0279355 -80.6784 0 0 1.31943e-05 178.075 2.83931e-07 -90.1604 0.000267589 88.1714 0.000334441 -89.5883
2.00923e+07 2.61267 88.1272 0 0 0.445296 0.0147185 0 0 0.502437 178.218 1 0 0.0273166 -80.4659 0 0 1.31941e-05 178.03 2.90611e-07 -90.1642 0.000261439 88.1282 0.000326753 -89.5789
2.05651e+07 2.55254 88.0829 0 0 0.445296 0.015187 0 0 0.502426 178.176 1 0 0.0267124 -80.2489 0 0 1.31938e-05 177.983 2.97448e-07 -90.1682 0.000255431 88.084 0.000319242 -89.5692
2.1049e+07 2.4938 88.0376 0 0 0.445296 0.0156637 0 0 0.502415 178.133 1 0 0.0261226 -80.0272 0 0 1.31936e-05 177.935 3.04446e-07 -90.1722 0.000249561 88.0387 0.000311904 -89.5594
2.15443e+07 2.43641 87.9912 0 0 0.445296 0.0161488 0 0 0.502404 178.089 1 0 0.025547 -79.8009 0 0 1.31933e-05 177.887 3.11609e-07 -90.1763 0.000243826 87.9924 0.000304734 -89.5493
2.20513e+07 2.38034 87.9438 0 0 0.445296 0.0166427 0 0 0.502392 178.044 1 0 0.0249852 -79.5698 0 0 1.3193e-05 177.837 3.1894e-07 -90.1806 0.000238223 87.9451 0.000297729 -89.5389
2.25702e+07 2.32555 87.8952 0 0 0.445296 0.0171455 0 0 0.50238 177.998 1 0 0.0244368 -79.3338 0 0 1.31927e-05 177.786 3.26443e-07 -90.1849 0.000232749 87.8966 0.000290885 -89.5283
2.31013e+07 2.27203 87.8455 0 0 0.445296 0.0176577 0 0 0.502366 177.951 1 0 0.0239016 -79.093 0 0 1.31924e-05 177.733 3.34123e-07 -90.1893 0.000227401 87.847 0.000284199 -89.5175
2.36449e+07 2.21973 87.7946 0 0 0.445296 0.0181793 0 0 0.502353 177.903 1 0 0.0233793 -78.8471 0 0 1.3192e-05 177.68 3.41984e-07 -90.1938 0.000222176 87.7963 0.000277666 -89.5063
2.42013e+07 2.16863 87.7425 0 0 0.445296 0.0187108 0 0 0.502338 177.853 1 0 0.0228697 -78.5962 0 0 1.31917e-05 177.625 3.50029e-07 -90.1984 0.000217071 87.7444 0.000271284 -89.495
2.47708e+07 2.11871 87.6893 0 0 0.445296 0.0192524 0 0 0.502323 177.803 1 0 0.0223723 -78.3401 0 0 1.31913e-05 177.569 3.58264e-07 -90.2032 0.000212083 87.6912 0.000265048 -89.4833
2.53536e+07 2.06993 87.6347 0 0 0.445296 0.0198044 0 0 0.502308 177.751 1 0 0.0218871 -78.0789 0 0 1.31909e-05 177.512 3.66692e-07 -90.208 0.000207211 87.6369 0.000258956 -89.4714
2.59502e+07 2.02227 87.5789 0 0 0.445297 0.0203671 0 0 0.502291 177.698 1 0 0.0214136 -77.8124 0 0 1.31905e-05 177.453 3.75319e-07 -90.213 0.00020245 87.5812 0.000253003 -89.4592
2.65609e+07 1.97571 87.5218 0 0 0.445297 0.0209407 0 0 0.502274 177.644 1 0 0.0209516 -77.5405 0 0 1.31901e-05 177.393 3.84148e-07 -90.218 0.000197799 87.5243 0.000247188 -89.4467
2.71859e+07 1.93021 87.4634 0 0 0.445297 0.0215257 0 0 0.502256 177.588 1 0 0.020501 -77.2633 0 0 1.31897e-05 177.331 3.93185e-07 -90.2232 0.000193254 87.4661 0.000241506 -89.434
2.78256e+07 1.88576 87.4036 0 0 0.445297 0.0221224 0 0 0.502237 177.532 1 0 0.0200614 -76.9806 0 0 1.31892e-05 177.268 4.02434e-07 -90.2285 0.000188815 87.4065 0.000235955 -89.4209
2.84804e+07 1.84233 87.3424 0 0 0.445297 0.0227309 0 0 0.502217 177.473 1 0 0.0196325 -76.6924 0 0 1.31887e-05 177.204 4.11901e-07 -90.2339 0.000184477 87.3455 0.000230532 -89.4075
2.91505e+07 1.79989 87.2797 0 0 0.445297 0.0233517 0 0 0.502196 177.414 1 0 0.0192143 -76.3987 0 0 1.31882e-05 177.138 4.2159e-07 -90.2395 0.00018024 87.2831 0.000225233 -89.3938
2.98365e+07 1.75843 87.2156 0 0 0.445297 0.0239852 0 0 0.502174 177.353 1 0 0.0188063 -76.0993 0 0 1.31877e-05 177.071 4.31508e-07 -90.2451 0.000176099 87.2193 0.000220056 -89.3797
3.05386e+07 1.71792 87.15 0 0 0.445297 0.0246316 0 0 0.502151 177.291 1 0 0.0184085 -75.7943 0 0 1.31871e-05 177.002 4.41658e-07 -90.2509 0.000172054 87.1539 0.000214999 -89.3654
3.12572e+07 1.67834 87.0829 0 0 0.445297 0.0252912 0 0 0.502127 177.227 1 0 0.0180206 -75.4835 0 0 1.31865e-05 176.931 4.52047e-07 -90.2569 0.000168103 87.0871 0.000210057 -89.3507
3.19927e+07 1.63967 87.0142 0 0 0.445297 0.0259646 0 0 0.502102 177.162 1 0 0.0176423 -75.167 0 0 1.31859e-05 176.859 4.6268e-07 -90.2629 0.000164242 87.0187 0.000205229 -89.3357
3.27455e+07 1.60189 86.9439 0 0 0.445298 0.0266519 0 0 0.502076 177.095 1 0 0.0172735 -74.8447 0 0 1.31853e-05 176.785 4.73563e-07 -90.2692 0.00016047 86.9488 0.000200512 -89.3203
3.3516e+07 1.56497 86.8719 0 0 0.445298 0.0273536 0 0 0.502048 177.027 1 0 0.0169139 -74.5166 0 0 1.31846e-05 176.709 4.84701e-07 -90.2755 0.000156784 86.8772 0.000195904 -89.3045
3.43047e+07 1.5289 86.7983 0 0 0.445298 0.0280701 0 0 0.50202 176.957 1 0 0.0165634 -74.1826 0 0 1.31839e-05 176.632 4.96102e-07 -90.282 0.000153184 86.804 0.000191402 -89.2884
3.51119e+07 1.49365 86.7229 0 0 0.445298 0.0288017 0 0 0.501989 176.885 1 0 0.0162217 -73.8428 0 0 1.31832e-05 176.552 5.0777e-07 -90.2887 0.000149666 86.729 0.000187003 -89.2719
3.59381e+07 1.45922 86.6458 0 0 0.445298 0.0295489 0 0 0.501958 176.812 1 0 0.0158887 -73.4971 0 0 1.31824e-05 176.471 5.19713e-07 -90.2955 0.00014623 86.6524 0.000182705 -89.2551
3.67838e+07 1.42557 86.5669 0 0 0.445298 0.0303119 0 0 0.501925 176.737 1 0 0.0155642 -73.1455 0 0 1.31816e-05 176.388 5.31936e-07 -90.3025 0.000142872 86.574 0.000178507 -89.2378
3.76494e+07 1.39269 86.4861 0 0 0.445298 0.0310914 0 0 0.50189 176.66 1 0 0.015248 -72.788 0 0 1.31808e-05 176.303 5.44446e-07 -90.3096 0.000139592 86.4937 0.000174404 -89.2201
3.85353e+07 1.36057 86.4034 0 0 0.445299 0.0318876 0 0 0.501854 176.582 1 0 0.0149399 -72.4246 0 0 1.31799e-05 176.216 5.5725e-07 -90.3169 0.000136387 86.4117 0.000170396 -89.202
3.94421e+07 1.32918 86.3188 0 0 0.445299 0.0327009 0 0 0.501815 176.502 1 0 0.0146398 -72.0553 0 0 1.3179e-05 176.127 5.70355e-07 -90.3243 0.000133257 86.3277 0.000166481 -89.1836
4.03702e+07 1.29852 86.2323 0 0 0.445299 0.0335319 0 0 0.501776 176.419 1 0 0.0143474 -71.6802 0 0 1.3178e-05 176.036 5.83768e-07 -90.332 0.000130198 86.2418 0.000162655 -89.1646
4.13201e+07 1.26855 86.1437 0 0 0.445299 0.034381 0 0 0.501734 176.335 1 0 0.0140626 -71.2993 0 0 1.3177e-05 175.943 5.97496e-07 -90.3398 0.000127209 86.1539 0.000158917 -89.1453
4.22924e+07 1.23927 86.0531 0 0 0.445299 0.0352486 0 0 0.50169 176.249 1 0 0.0137853 -70.9125 0 0 1.31759e-05 175.848 6.11546e-07 -90.3477 0.00012429 86.0641 0.000155266 -89.1255
4.32876e+07 1.21066 85.9603 0 0 0.4453 0.0361352 0 0 0.501644 176.161 1 0 0.0135152 -70.52 0 0 1.31748e-05 175.75 6.25926e-07 -90.3559 0.000121437 85.9721 0.000151698 -89.1052
4.43062e+07 1.18271 85.8654 0 0 0.4453 0.0370412 0 0 0.501596 176.071 1 0 0.0132523 -70.1219 0 0 1.31736e-05 175.65 6.40644e-07 -90.3643 0.000118651 85.8781 0.000148212 -89.0845
4.53488e+07 1.1554 85.7682 0 0 0.4453 0.0379672 0 0 0.501546 175.979 1 0 0.0129963 -69.7181 0 0 1.31724e-05 175.548 6.55707e-07 -90.3728 0.000115928 85.7819 0.000144807 -89.0633
4.64159e+07 1.12871 85.6688 0 0 0.4453 0.0389136 0 0 0.501494 175.884 1 0 0.0127472 -69.3088 0 0 1.31711e-05 175.444 6.71124e-07 -90.3816 0.000113269 85.6835 0.00014148 -89.0416
4.75081e+07 1.10263 85.5671 0 0 0.445301 0.039881 0 0 0.501438 175.788 1 0 0.0125047 -68.894 0 0 1.31698e-05 175.337 6.86903e-07 -90.3905 0.00011067 85.5829 0.000138229 -89.0195
4.8626e+07 1.07715 85.463 0 0 0.445301 0.0408698 0 0 0.501381 175.689 1 0 0.0122687 -68.4738 0 0 1.31684e-05 175.227 7.03052e-07 -90.3996 0.000108132 85.48 0.000135053 -88.9968
4.97702e+07 1.05225 85.3565 0 0 0.445301 0.0418807 0 0 0.50132 175.588 1 0 0.0120392 -68.0485 0 0 1.31669e-05 175.115 7.1958e-07 -90.409 0.000105651 85.3747 0.00013195 -88.9736
5.09414e+07 1.02792 85.2475 0 0 0.445302 0.042914 0 0 0.501257 175.484 1 0 0.0118159 -67.618 0 0 1.31654e-05 175 7.36496e-07 -90.4186 0.000103229 85.2671 0.000128919 -88.9499
5.21401e+07 1.00415 85.136 0 0 0.445302 0.0439704 0 0 0.501191 175.378 1 0 0.0115986 -67.1825 0 0 1.31637e-05 174.883 7.53809e-07 -90.4283 0.000100861 85.157 0.000125957 -88.9256
5.3367e+07 0.980921 85.0219 0 0 0.445302 0.0450505 0 0 0.501121 175.27 1 0 0.0113874 -66.7421 0 0 1.3162e-05 174.763 7.71528e-07 -90.4384 9.85489e-05 85.0444 0.000123064 -88.9008
5.46228e+07 0.958222 84.9051 0 0 0.445303 0.0461547 0 0 0.501049 175.159 1 0 0.011182 -66.2971 0 0 1.31603e-05 174.64 7.89662e-07 -90.4486 9.62897e-05 84.9293 0.000120237 -88.8755
5.59081e+07 0.936041 84.7857 0 0 0.445303 0.0472838 0 0 0.500973 175.045 1 0 0.0109824 -65.8476 0 0 1.31584e-05 174.514 8.08222e-07 -90.4591 9.40826e-05 84.8116 0.000117475 -88.8495
5.72237e+07 0.914367 84.6634 0 0 0.445303 0.0484382 0 0 0.500893 174.929 1 0 0.0107883 -65.3938 0 0 1.31565e-05 174.386 8.27217e-07 -90.4698 9.19263e-05 84.6913 0.000114776 -88.823
5.85702e+07 0.893188 84.5383 0 0 0.445304 0.0496186 0 0 0.500809 174.811 1 0 0.0105997 -64.9359 0 0 1.31545e-05 174.254 8.46657e-07 -90.4807 8.98198e-05 84.5682 0.00011214 -88.7959
5.99484e+07 0.872492 84.4103 0 0 0.445304 0.0508257 0 0 0.500722 174.689 1 0 0.0104164 -64.474 0 0 1.31523e-05 174.119 8.66553e-07 -90.4919 8.77619e-05 84.4425 0.000109564 -88.7682
6.13591e+07 0.852268 84.2794 0 0 0.445305 0.05206 0 0 0.500631 174.565 1 0 0.0102383 -64.0085 0 0 1.31501e-05 173.982 8.86915e-07 -90.5033 8.57515e-05 84.3139 0.000107048 -88.7399
6.28029e+07 0.832506 84.1454 0 0 0.445305 0.0533223 0 0 0.500535 174.437 1 0 0.0100654 -63.5396 0 0 1.31478e-05 173.841 9.07755e-07 -90.515 8.37874e-05 84.1824 0.000104589 -88.711
6.42807e+07 0.813193 84.0083 0 0 0.445306 0.0546131 0 0 0.500435 174.307 1 0 0.00989744 -63.0675 0 0 1.31453e-05 173.696 9.29082e-07 -90.527 8.18687e-05 84.048 0.000102188 -88.6814
6.57933e+07 0.794321 83.868 0 0 0.445306 0.0559332 0 0 0.50033 174.174 1 0 0.00973436 -62.5925 0 0 1.31428e-05 173.549 9.50909e-07 -90.5392 7.99943e-05 83.9107 9.98409e-05 -88.6511
6.73415e+07 0.775879 83.7245 0 0 0.445307 0.0572833 0 0 0.50022 174.038 1 0 0.00957604 -62.1149 0 0 1.31401e-05 173.398 9.73247e-07 -90.5517 7.81631e-05 83.7703 9.75482e-05 -88.6202
6.89261e+07 0.757856 83.5777 0 0 0.445307 0.058664 0 0 0.500105 173.898 1 0 0.00942238 -61.635 0 0 1.31373e-05 173.243 9.96108e-07 -90.5645 7.63742e-05 83.6268 9.53083e-05 -88.5887
7.0548e+07 0.740244 83.4275 0 0 0.445308 0.0600761 0 0 0.499984 173.755 1 0 0.00927325 -61.1531 0 0 1.31344e-05 173.085 1.0195e-06 -90.5776 7.46267e-05 83.4802 9.312e-05 -88.5564
7.22081e+07 0.723032 83.2739 0 0 0.445308 0.0615203 0 0 0.499858 173.609 1 0 0.00912856 -60.6695 0 0 1.31313e-05 172.924 1.04345e-06 -90.591 7.29195e-05 83.3304 9.09819e-05 -88.5235
7.39072e+07 0.706212 83.1167 0 0 0.445309 0.0629974 0 0 0.499726 173.46 1 0 0.0089882 -60.1846 0 0 1.31281e-05 172.758 1.06795e-06 -90.6046 7.12517e-05 83.1773 8.88931e-05 -88.4898
7.56463e+07 0.689773 82.9559 0 0 0.44531 0.0645082 0 0 0.499588 173.307 1 0 0.00885206 -59.6987 0 0 1.31247e-05 172.589 1.09303e-06 -90.6186 6.96225e-05 83.0209 8.68524e-05 -88.4554
7.74264e+07 0.673708 82.7914 0 0 0.44531 0.0660534 0 0 0.499443 173.151 1 0 0.00872004 -59.2122 0 0 1.31212e-05 172.416 1.11869e-06 -90.6328 6.80309e-05 82.8611 8.48586e-05 -88.4203
7.92483e+07 0.658008 82.6231 0 0 0.445311 0.0676338 0 0 0.499292 172.991 1 0 0.00859203 -58.7254 0 0 1.31175e-05 172.239 1.14495e-06 -90.6474 6.64762e-05 82.6979 8.29107e-05 -88.3844
8.11131e+07 0.642664 82.4509 0 0 0.445312 0.0692503 0 0 0.499133 172.828 1 0 0.00846795 -58.2388 0 0 1.31137e-05 172.058 1.17183e-06 -90.6623 6.49574e-05 82.5311 8.10077e-05 -88.3478
8.30218e+07 0.627668 82.2748 0 0 0.445313 0.0709037 0 0 0.498967 172.661 1 0 0.00834767 -57.7527 0 0 1.31096e-05 171.872 1.19933e-06 -90.6775 6.34737e-05 82.3609 7.91484e-05 -88.3104
8.49753e+07 0.613011 82.0947 0 0 0.445314 0.0725948 0 0 0.498794 172.489 1 0 0.00823112 -57.2676 0 0 1.31054e-05 171.683 1.22748e-06 -90.6931 6.20244e-05 82.187 7.73319e-05 -88.2722
8.69749e+07 0.598687 81.9105 0 0 0.445314 0.0743246 0 0 0.498612 172.314 1 0 0.00811819 -56.7838 0 0 1.3101e-05 171.489 1.25628e-06 -90.709 6.06087e-05 82.0094 7.55572e-05 -88.2332
8.90215e+07 0.584686 81.7221 0 0 0.445315 0.0760939 0 0 0.498422 172.135 1 0 0.00800878 -56.3017 0 0 1.30963e-05 171.291 1.28576e-06 -90.7252 5.92257e-05 81.8282 7.38234e-05 -88.1934
9.11163e+07 0.571002 81.5294 0 0 0.445316 0.0779036 0 0 0.498223 171.952 1 0 0.00790281 -55.8219 0 0 1.30915e-05 171.088 1.31592e-06 -90.7418 5.78747e-05 81.6431 7.21295e-05 -88.1528
9.32603e+07 0.557628 81.3323 0 0 0.445317 0.0797547 0 0 0.498015 171.765 1 0 0.00780017 -55.3448 0 0 1.30864e-05 170.881 1.34679e-06 -90.7587 5.65551e-05 81.4542 7.04745e-05 -88.1114
9.54548e+07 0.544555 81.1307 0 0 0.445318 0.0816481 0 0 0.497797 171.574 1 0 0.00770077 -54.8707 0 0 1.30812e-05 170.668 1.37837e-06 -90.776 5.5266e-05 81.2615 6.88576e-05 -88.0691
9.7701e+07 0.531777 80.9246 0 0 0.44532 0.0835847 0 0 0.49757 171.378 1 0 0.00760453 -54.4001 0 0 1.30756e-05 170.452 1.41069e-06 -90.7936 5.40068e-05 81.0647 6.7278e-05 -88.026
1e+08 0.519288 80.7138 0 0 0.445321 0.0855656 0 0 0.497331 171.178 1 0 0.00751135 -53.9335 0 0 1.30698e-05 170.23 1.44377e-06 -90.8116 5.27769e-05 80.864 6.57347e-05 -87.9821
1.02353e+08 0.507079 80.4982 0 0 0.445322 0.0875918 0 0 0.497082 170.973 1 -0 0.00742114 -53.4713 0 0 1.30637e-05 170.003 1.47761e-06 -90.8301 5.15755e-05 80.6593 6.42269e-05 -87.9372
1.04762e+08 0.495146 80.2778 0 0 0.445323 0.0896642 0 0 0.496821 170.764 1 -0 0.00733381 -53.014 0 0 1.30574e-05 169.771 1.51224e-06 -90.8488 5.0402e-05 80.4504 6.27538e-05 -87.8915
1.07227e+08 0.48348 80.0524 0 0 0.445325 0.0917839 0 0 0.496549 170.549 1 -0 0.00724928 -52.562 0 0 1.30508e-05 169.534 1.54768e-06 -90.868 4.92557e-05 80.2374 6.13146e-05 -87.8449
1.0975e+08 0.472077 79.822 0 0 0.445326 0.093952 0 0 0.496263 170.331 1 -0 0.00716746 -52.1158 0 0 1.30438e-05 169.291 1.58394e-06 -90.8876 4.81361e-05 80.0203 5.99085e-05 -87.7974
1.12332e+08 0.46093 79.5864 0 0 0.445327 0.0961696 0 0 0.495965 170.107 1 -0 0.00708827 -51.6759 0 0 1.30366e-05 169.043 1.62104e-06 -90.9075 4.70425e-05 79.7989 5.85347e-05 -87.7491
1.14976e+08 0.450032 79.3455 0 0 0.445329 0.0984378 0 0 0.495653 169.878 1 -0 0.00701161 -51.2426 0 0 1.3029e-05 168.79 1.659e-06 -90.9279 4.59744e-05 79.5733 5.71926e-05 -87.6998
1.17681e+08 0.439379 79.0993 0 0 0.445331 0.100758 0 0 0.495327 169.644 1 -0 0.00693741 -50.8164 0 0 1.30211e-05 168.53 1.69784e-06 -90.9487 4.49311e-05 79.3434 5.58813e-05 -87.6496
1.2045e+08 0.428964 78.8476 0 0 0.445332 0.10313 0 0 0.494986 169.405 1 -0 0.00686559 -50.3978 0 0 1.30128e-05 168.265 1.73759e-06 -90.9699 4.39121e-05 79.1091 5.46001e-05 -87.5984
1.23285e+08 0.418782 78.5903 0 0 0.445334 0.105557 0 0 0.494629 169.161 1 -0 0.00679605 -49.9872 0 0 1.30041e-05 167.995 1.77825e-06 -90.9915 4.29169e-05 78.8705 5.33485e-05 -87.5464
1.26186e+08 0.408827 78.3273 0 0 0.445336 0.108039 0 0 0.494257 168.911 1 -0 0.00672873 -49.5851 0 0 1.29951e-05 167.718 1.81986e-06 -91.0135 4.19449e-05 78.6275 5.21256e-05 -87.4934
1.29155e+08 0.399093 78.0586 0 0 0.445338 0.110577 0 0 0.493867 168.656 1 -0 0.00666354 -49.1917 0 0 1.29856e-05 167.435 1.86243e-06 -91.036 4.09956e-05 78.3802 5.09308e-05 -87.4395
1.32194e+08 0.389577 77.7839 0 0 0.44534 0.113173 0 0 0.49346 168.395 1 -0 0.0066004 -48.8077 0 0 1.29757e-05 167.146 1.90598e-06 -91.0589 4.00684e-05 78.1284 4.97634e-05 -87.3847
1.35305e+08 0.380272 77.5032 0 0 0.445342 0.115828 0 0 0.493035 168.128 1 -0 0.00653924 -48.4333 0 0 1.29654e-05 166.85 1.95054e-06 -91.0822 3.91629e-05 77.8722 4.86229e-05 -87.3289
1.38489e+08 0.371174 77.2164 0 0 0.445344 0.118543 0 0 0.492591 167.856 1 -0 0.00647998 -48.0689 0 0 1.29546e-05 166.548 1.99612e-06 -91.1059 3.82786e-05 77.6116 4.75085e-05 -87.2722
1.41747e+08 0.362278 76.9234 0 0 0.445346 0.12132 0 0 0.492126 167.577 1 -0 0.00642254 -47.715 0 0 1.29433e-05 166.24 2.04276e-06 -91.1302 3.74149e-05 77.3467 4.64198e-05 -87.2146
1.45083e+08 0.353579 76.624 0 0 0.445349 0.12416 0 0 0.491642 167.293 1 -0 0.00636686 -47.372 0 0 1.29315e-05 165.924 2.09048e-06 -91.1548 3.65715e-05 77.0773 4.5356e-05 -87.1561
1.48497e+08 0.345072 76.3181 0 0 0.445351 0.127063 0 0 0.491135 167.002 1 -0 0.00631285 -47.0401 0 0 1.29192e-05 165.602 2.13929e-06 -91.1799 3.57479e-05 76.8035 4.43166e-05 -87.0966
1.51991e+08 0.336753 76.0056 0 0 0.445354 0.130032 0 0 0.490606 166.706 1 -0 0.00626044 -46.7197 0 0 1.29064e-05 165.273 2.18922e-06 -91.2054 3.49436e-05 76.5254 4.3301e-05 -87.0362
1.55568e+08 0.328618 75.6865 0 0 0.445357 0.133068 0 0 0.490054 166.403 1 -0 0.00620957 -46.4112 0 0 1.2893e-05 164.937 2.24031e-06 -91.2314 3.41582e-05 76.243 4.23088e-05 -86.975
1.59228e+08 0.320662 75.3606 0 0 0.44536 0.136173 0 0 0.489477 166.093 1 -0 0.00616016 -46.1149 0 0 1.2879e-05 164.594 2.29256e-06 -91.2579 3.33913e-05 75.9563 4.13392e-05 -86.9128
1.62975e+08 0.31288 75.0277 0 0 0.445363 0.139347 0 0 0.488875 165.777 1 -0 0.00611214 -45.8311 0 0 1.28644e-05 164.243 2.34601e-06 -91.2848 3.26424e-05 75.6655 4.03918e-05 -86.8497
1.6681e+08 0.30527 74.6879 0 0 0.445366 0.142592 0 0 0.488247 165.454 1 -0 0.00606545 -45.5602 0 0 1.28491e-05 163.885 2.40069e-06 -91.3121 3.19112e-05 75.3705 3.94661e-05 -86.7858
