f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f 17m 17f 18m 18f jV0500m jV0500f jV0800m jV0800f jV1100m jV1100f jV1300m jV1300f jV1700m jV1700f jV1800m jV1800f 
1000 8.72665e-05 90 1 0 0.00343898 -178.565 1.00002 -3.40582e-05 1 0 0.00156717 0.0090929 0.891358 -1.63457e-05 0 0 0.00175074 -178.567 0.00152378 -178.565 0 0 0.001555 -179.991 1 0 0.00155489 179.987 0.00173714 1.43442 0.00171216 -178.568 0 0 0 0 0 0 2.24023e-12 90 3.82967e-15 -88.5655 4.61055e-12 -89.9999 3.36639e-14 -88.5659 3.21408e-07 179.988
1023.53 8.93199e-05 90 1 0 0.00343903 -178.532 1.00002 -3.48596e-05 1 0 0.00156717 0.00930687 0.891358 -1.67303e-05 0 0 0.00175076 -178.533 0.0015238 -178.532 0 0 0.001555 -179.991 1 0 0.00155489 179.987 0.00173717 1.46816 0.00171219 -178.535 0 0 0 0 0 0 2.29294e-12 90 3.91984e-15 -88.5318 4.71904e-12 -89.9999 3.44566e-14 -88.5321 3.21408e-07 179.988
1047.62 9.14217e-05 90 1 0 0.00343908 -178.497 1.00002 -3.56799e-05 1 0 0.00156717 0.00952587 0.891358 -1.7124e-05 0 0 0.00175079 -178.499 0.00152382 -178.497 0 0 0.001555 -179.99 1 0 0.00155489 179.987 0.0017372 1.50269 0.00171221 -178.5 0 0 0 0 0 0 2.3469e-12 90 4.01214e-15 -88.4972 4.83009e-12 -89.9999 3.52679e-14 -88.4976 3.21408e-07 179.988
1072.27 9.3573e-05 90 1 0 0.00343914 -178.462 1.00002 -3.65195e-05 1 0 0.00156717 0.00975003 0.891358 -1.75269e-05 0 0 0.00175082 -178.463 0.00152385 -178.462 0 0 0.001555 -179.99 1 0 0.00155489 179.986 0.00173722 1.53803 0.00171224 -178.465 0 0 0 0 0 0 2.40212e-12 90 4.10662e-15 -88.4619 4.94374e-12 -89.9999 3.60984e-14 -88.4623 3.21408e-07 179.988
1097.5 9.57748e-05 90 1 0 0.0034392 -178.426 1.00002 -3.73788e-05 1 0 0.00156717 0.00997945 0.891358 -1.79394e-05 0 0 0.00175085 -178.427 0.00152387 -178.426 0 0 0.001555 -179.99 1 0 0.00155489 179.986 0.00173725 1.5742 0.00171227 -178.429 0 0 0 0 0 0 2.45865e-12 90 4.20332e-15 -88.4257 5.06007e-12 -89.9999 3.69485e-14 -88.4261 3.21408e-07 179.987
1123.32 9.80285e-05 90 1 0 0.00343926 -178.389 1.00002 -3.82584e-05 1 0 0.00156717 0.0102143 0.891358 -1.83615e-05 0 0 0.00175088 -178.39 0.0015239 -178.389 0 0 0.001555 -179.99 1 0 0.00155489 179.986 0.00173729 1.61123 0.0017123 -178.392 0 0 0 0 0 0 2.5165e-12 90 4.30231e-15 -88.3887 5.17914e-12 -89.9999 3.78186e-14 -88.3891 3.21408e-07 179.987
1149.76 0.000100335 90 1 0 0.00343932 -178.351 1.00002 -3.91587e-05 1 0 0.00156717 0.0104546 0.891358 -1.87936e-05 0 0 0.00175091 -178.352 0.00152393 -178.351 0 0 0.001555 -179.989 1 0 0.00155489 179.985 0.00173732 1.64912 0.00171233 -178.354 0 0 0 0 0 0 2.57572e-12 90 4.40363e-15 -88.3508 5.30101e-12 -89.9999 3.87092e-14 -88.3512 3.21408e-07 179.987
1176.81 0.000102696 90 1 0 0.00343939 -178.312 1.00002 -4.00801e-05 1 0 0.00156717 0.0107006 0.891358 -1.92358e-05 0 0 0.00175095 -178.313 0.00152396 -178.312 0 0 0.001555 -179.989 1 0 0.00155489 179.985 0.00173735 1.6879 0.00171237 -178.316 0 0 0 0 0 0 2.63632e-12 90 4.50734e-15 -88.312 5.42575e-12 -89.9999 3.96209e-14 -88.3124 3.21408e-07 179.986
1204.5 0.000105113 90 1 0 0.00343946 -178.272 1.00002 -4.10232e-05 1 0 0.00156717 0.0109524 0.891358 -1.96884e-05 0 0 0.00175098 -178.274 0.00152399 -178.272 0 0 0.001555 -179.989 1 0 0.00155489 179.985 0.00173739 1.7276 0.0017124 -178.276 0 0 0 0 0 0 2.69836e-12 90 4.6135e-15 -88.2723 5.55342e-12 -89.9999 4.0554e-14 -88.2728 3.21408e-07 179.986
1232.85 0.000107586 90 1 0 0.00343954 -178.232 1.00002 -4.19886e-05 1 0 0.00156717 0.0112102 0.891358 -2.01517e-05 0 0 0.00175102 -178.233 0.00152402 -178.232 0 0 0.001555 -179.989 1 0 0.00155489 179.984 0.00173743 1.76822 0.00171244 -178.235 0 0 0 0 0 0 2.76186e-12 90 4.72216e-15 -88.2317 5.6841e-12 -89.9999 4.15092e-14 -88.2321 3.21408e-07 179.986
1261.86 0.000110118 90 1 0 0.00343962 -178.19 1.00002 -4.29766e-05 1 0 0.00156717 0.011474 0.891358 -2.06259e-05 0 0 0.00175106 -178.192 0.00152406 -178.19 0 0 0.001555 -179.988 1 0 0.00155489 179.984 0.00173747 1.8098 0.00171248 -178.194 0 0 0 0 0 0 2.82684e-12 90 4.83339e-15 -88.1901 5.81786e-12 -89.9999 4.24869e-14 -88.1906 3.21408e-07 179.985
1291.55 0.000112709 90 1 0 0.0034397 -178.148 1.00002 -4.39879e-05 1 0 0.00156717 0.011744 0.891358 -2.11112e-05 0 0 0.0017511 -178.149 0.00152409 -178.148 0 0 0.001555 -179.988 1 0 0.00155489 179.983 0.00173751 1.85236 0.00171252 -178.151 0 0 0 0 0 0 2.89336e-12 90 4.94724e-15 -88.1475 5.95476e-12 -89.9999 4.34877e-14 -88.148 3.21408e-07 179.985
1321.94 0.000115361 90 1 0 0.00343978 -178.104 1.00002 -4.50229e-05 1 0 0.00156717 0.0120203 0.891358 -2.1608e-05 0 0 0.00175115 -178.106 0.00152413 -178.104 0 0 0.001555 -179.988 1 0 0.0015549 179.983 0.00173755 1.89592 0.00171256 -178.108 0 0 0 0 0 0 2.96145e-12 90 5.06378e-15 -88.104 6.09488e-12 -89.9999 4.45121e-14 -88.1045 3.21408e-07 179.985
1353.05 0.000118076 90 1 0 0.00343987 -178.059 1.00002 -4.60824e-05 1 0 0.00156717 0.0123032 0.891358 -2.21165e-05 0 0 0.00175119 -178.061 0.00152417 -178.059 0 0 0.001555 -179.988 1 0 0.0015549 179.983 0.0017376 1.9405 0.0017126 -178.063 0 0 0 0 0 0 3.03113e-12 90 5.18307e-15 -88.0594 6.2383e-12 -89.9999 4.55607e-14 -88.0599 3.21408e-07 179.984
1384.89 0.000120854 90 1 0 0.00343997 -178.014 1.00002 -4.71667e-05 1 0 0.00156717 0.0125927 0.891358 -2.26369e-05 0 0 0.00175124 -178.016 0.00152421 -178.014 0 0 0.001555 -179.987 1 0 0.0015549 179.982 0.00173764 1.98612 0.00171265 -178.018 0 0 0 0 0 0 3.10246e-12 90 5.30518e-15 -88.0138 6.38509e-12 -89.9999 4.66341e-14 -88.0143 3.21408e-07 179.984
1417.47 0.000123698 90 1 0 0.00344006 -177.967 1.00002 -4.82766e-05 1 0 0.00156717 0.012889 0.891358 -2.31696e-05 0 0 0.00175129 -177.969 0.00152426 -177.967 0 0 0.001555 -179.987 1 0 0.0015549 179.982 0.00173769 2.03282 0.0017127 -177.971 0 0 0 0 0 0 3.17546e-12 90 5.43017e-15 -87.9671 6.53534e-12 -89.9999 4.77328e-14 -87.9676 3.21408e-07 179.984
1450.83 0.000126609 90 1 0 0.00344017 -177.919 1.00002 -4.94126e-05 1 0 0.00156717 0.0131923 0.891358 -2.37148e-05 0 0 0.00175134 -177.921 0.0015243 -177.919 0 0 0.001555 -179.987 1 0 0.0015549 179.981 0.00173774 2.08061 0.00171275 -177.924 0 0 0 0 0 0 3.25018e-12 90 5.55811e-15 -87.9193 6.68912e-12 -89.9999 4.88575e-14 -87.9198 3.21408e-07 179.983
1484.97 0.000129588 90 1 0 0.00344028 -177.87 1.00002 -5.05754e-05 1 0 0.00156716 0.0135027 0.891358 -2.42728e-05 0 0 0.0017514 -177.872 0.00152435 -177.87 0 0 0.001555 -179.986 1 0 0.0015549 179.981 0.0017378 2.12953 0.0017128 -177.875 0 0 0 0 0 0 3.32666e-12 90 5.68908e-15 -87.8703 6.84652e-12 -89.9999 5.00087e-14 -87.8709 3.21408e-07 179.983
1519.91 0.000132637 90 1 0 0.00344039 -177.82 1.00002 -5.17654e-05 1 0 0.00156716 0.0138204 0.891358 -2.4844e-05 0 0 0.00175145 -177.822 0.0015244 -177.82 0 0 0.001555 -179.986 1 0 0.0015549 179.981 0.00173786 2.17959 0.00171286 -177.825 0 0 0 0 0 0 3.40494e-12 90 5.82314e-15 -87.8203 7.00763e-12 -89.9999 5.11871e-14 -87.8209 3.21408e-07 179.982
1555.68 0.000135758 90 1 0 0.00344051 -177.769 1.00002 -5.29835e-05 1 0 0.00156716 0.0141457 0.891358 -2.54286e-05 0 0 0.00175151 -177.771 0.00152445 -177.769 0 0 0.001555 -179.986 1 0 0.0015549 179.98 0.00173792 2.23083 0.00171292 -177.774 0 0 0 0 0 0 3.48507e-12 90 5.96037e-15 -87.769 7.17252e-12 -89.9999 5.23934e-14 -87.7696 3.21408e-07 179.982
1592.28 0.000138953 90 1 0 0.00344063 -177.717 1.00002 -5.42303e-05 1 0 0.00156716 0.0144785 0.891358 -2.60269e-05 0 0 0.00175158 -177.719 0.00152451 -177.717 0 0 0.001555 -179.985 1 0 0.0015549 179.98 0.00173798 2.28326 0.00171298 -177.721 0 0 0 0 0 0 3.56707e-12 90 6.10085e-15 -87.7166 7.3413e-12 -89.9999 5.36282e-14 -87.7172 3.21408e-07 179.982
1629.75 0.000142223 90 1 0 0.00344076 -177.663 1.00002 -5.55064e-05 1 0 0.00156716 0.0148192 0.891358 -2.66394e-05 0 0 0.00175164 -177.665 0.00152457 -177.663 0 0 0.001555 -179.985 1 0 0.0015549 179.979 0.00173804 2.33693 0.00171304 -177.668 0 0 0 0 0 0 3.65101e-12 90 6.24464e-15 -87.6629 7.51405e-12 -89.9999 5.48922e-14 -87.6635 3.21408e-07 179.981
1668.1 0.000145569 90 1 0 0.0034409 -177.608 1.00002 -5.68125e-05 1 0 0.00156716 0.0151679 0.891358 -2.72662e-05 0 0 0.00175171 -177.61 0.00152463 -177.608 0 0 0.00155499 -179.985 1 0 0.0015549 179.979 0.00173811 2.39186 0.00171311 -177.613 0 0 0 0 0 0 3.73692e-12 90 6.39184e-15 -87.608 7.69086e-12 -89.9999 5.61861e-14 -87.6086 3.21408e-07 179.981
1707.35 0.000148995 90 1 0 0.00344104 -177.552 1.00002 -5.81494e-05 1 0 0.00156716 0.0155249 0.891358 -2.79078e-05 0 0 0.00175178 -177.554 0.00152469 -177.552 0 0 0.00155499 -179.984 1 0 0.0015549 179.978 0.00173819 2.44808 0.00171318 -177.557 0 0 0 0 0 0 3.82486e-12 90 6.54251e-15 -87.5518 7.87184e-12 -89.9999 5.75106e-14 -87.5524 3.21408e-07 179.98
1747.53 0.000152501 90 1 0 0.00344119 -177.494 1.00002 -5.95177e-05 1 0 0.00156716 0.0158902 0.891358 -2.85645e-05 0 0 0.00175186 -177.496 0.00152476 -177.494 0 0 0.00155499 -179.984 1 0 0.0015549 179.978 0.00173826 2.50561 0.00171326 -177.499 0 0 0 0 0 0 3.91486e-12 90 6.69676e-15 -87.4942 8.05707e-12 -89.9999 5.88665e-14 -87.4949 3.21409e-07 179.98
1788.65 0.000156089 90 1 0 0.00344135 -177.435 1.00002 -6.09182e-05 1 0 0.00156716 0.0162641 0.891358 -2.92367e-05 0 0 0.00175194 -177.438 0.00152483 -177.435 0 0 0.00155499 -179.984 1 0 0.0015549 179.977 0.00173834 2.56449 0.00171333 -177.441 0 0 0 0 0 0 4.00698e-12 90 6.85465e-15 -87.4353 8.24666e-12 -89.9999 6.02544e-14 -87.436 3.21409e-07 179.979
1830.74 0.000159762 90 1 0 0.00344151 -177.375 1.00002 -6.23517e-05 1 0 0.00156716 0.0166468 0.891358 -2.99246e-05 0 0 0.00175202 -177.377 0.0015249 -177.375 0 0 0.00155499 -179.983 1 0 0.0015549 179.977 0.00173842 2.62475 0.00171342 -177.381 0 0 0 0 0 0 4.10127e-12 90 7.01628e-15 -87.3751 8.44071e-12 -89.9999 6.16752e-14 -87.3758 3.21409e-07 179.979
1873.82 0.000163521 90 1 0 0.00344168 -177.313 1.00002 -6.38189e-05 1 0 0.00156716 0.0170385 0.891358 -3.06288e-05 0 0 0.00175211 -177.316 0.00152497 -177.313 0 0 0.00155499 -179.983 1 0 0.0015549 179.976 0.00173851 2.68643 0.0017135 -177.319 0 0 0 0 0 0 4.19777e-12 90 7.18174e-15 -87.3134 8.63933e-12 -89.9999 6.31296e-14 -87.3141 3.21409e-07 179.978
1917.91 0.000167369 90 1 0 0.00344186 -177.25 1.00002 -6.53206e-05 1 0 0.00156716 0.0174395 0.891358 -3.13495e-05 0 0 0.0017522 -177.253 0.00152505 -177.25 0 0 0.00155499 -179.982 1 0 0.0015549 179.975 0.0017386 2.74954 0.00171359 -177.256 0 0 0 0 0 0 4.29655e-12 90 7.35112e-15 -87.2503 8.84262e-12 -89.9999 6.46185e-14 -87.251 3.21409e-07 179.978
1963.04 0.000171308 90 1 0 0.00344205 -177.186 1.00002 -6.68576e-05 1 0 0.00156716 0.0178499 0.891358 -3.20872e-05 0 0 0.0017523 -177.188 0.00152514 -177.186 0 0 0.00155499 -179.982 1 0 0.0015549 179.975 0.0017387 2.81414 0.00171368 -177.192 0 0 0 0 0 0 4.39765e-12 90 7.52451e-15 -87.1857 9.0507e-12 -89.9999 6.61426e-14 -87.1864 3.21409e-07 179.977
2009.23 0.000175339 90 1 0 0.00344225 -177.12 1.00002 -6.84309e-05 1 0 0.00156716 0.0182699 0.891358 -3.28423e-05 0 0 0.0017524 -177.122 0.00152523 -177.12 0 0 0.00155499 -179.982 1 0 0.0015549 179.974 0.0017388 2.88025 0.00171378 -177.126 0 0 0 0 0 0 4.50114e-12 90 7.70201e-15 -87.1196 9.26367e-12 -89.9999 6.77029e-14 -87.1203 3.21409e-07 179.977
2056.51 0.000179465 90 1 0 0.00344246 -177.052 1.00002 -7.00411e-05 1 0 0.00156716 0.0186998 0.891358 -3.36151e-05 0 0 0.0017525 -177.055 0.00152532 -177.052 0 0 0.00155499 -179.981 1 0 0.0015549 179.974 0.0017389 2.94791 0.00171388 -177.058 0 0 0 0 0 0 4.60705e-12 90 7.88372e-15 -87.0519 9.48165e-12 -89.9999 6.93002e-14 -87.0527 3.21409e-07 179.976
2104.9 0.000183688 90 1 0 0.00344267 -176.983 1.00002 -7.16893e-05 1 0 0.00156716 0.0191398 0.891358 -3.44061e-05 0 0 0.00175261 -176.985 0.00152541 -176.983 0 0 0.00155499 -179.981 1 0 0.00155491 179.973 0.00173901 3.01715 0.00171399 -176.989 0 0 0 0 0 0 4.71546e-12 90 8.06974e-15 -86.9827 9.70477e-12 -89.9999 7.09354e-14 -86.9835 3.21409e-07 179.976
2154.43 0.00018801 90 1 0 0.0034429 -176.912 1.00002 -7.33762e-05 1 0 0.00156716 0.0195902 0.891358 -3.52157e-05 0 0 0.00175273 -176.915 0.00152551 -176.912 0 0 0.00155499 -179.98 1 0 0.00155491 179.972 0.00173912 3.08801 0.0017141 -176.918 0 0 0 0 0 0 4.82642e-12 90 8.26018e-15 -86.9118 9.93313e-12 -89.9999 7.26094e-14 -86.9126 3.21409e-07 179.975
2205.13 0.000192434 90 1 0 0.00344314 -176.839 1.00002 -7.51028e-05 1 0 0.00156715 0.0200512 0.891358 -3.60443e-05 0 0 0.00175285 -176.842 0.00152562 -176.839 0 0 0.00155499 -179.98 1 0 0.00155491 179.972 0.00173924 3.16053 0.00171422 -176.846 0 0 0 0 0 0 4.93999e-12 90 8.45513e-15 -86.8393 1.01669e-11 -89.9998 7.43231e-14 -86.8401 3.21409e-07 179.974
2257.02 0.000196962 90 1 0 0.00344339 -176.765 1.00002 -7.687e-05 1 0 0.00156715 0.0205231 0.891358 -3.68925e-05 0 0 0.00175298 -176.768 0.00152573 -176.765 0 0 0.00155499 -179.979 1 0 0.00155491 179.971 0.00173937 3.23474 0.00171435 -176.772 0 0 0 0 0 0 5.05623e-12 90 8.65471e-15 -86.7651 1.04061e-11 -89.9998 7.60775e-14 -86.7659 3.21409e-07 179.974
2310.13 0.000201597 90 1 0 0.00344365 -176.689 1.00002 -7.86789e-05 1 0 0.00156715 0.021006 0.891358 -3.77606e-05 0 0 0.00175311 -176.692 0.00152585 -176.689 0 0 0.00155499 -179.979 1 0 0.00155491 179.97 0.0017395 3.31069 0.00171448 -176.696 0 0 0 0 0 0 5.17521e-12 90 8.85904e-15 -86.6891 1.0651e-11 -89.9998 7.78735e-14 -86.69 3.21409e-07 179.973
2364.49 0.000206341 90 1 0 0.00344392 -176.611 1.00002 -8.05303e-05 1 0 0.00156715 0.0215003 0.891358 -3.86492e-05 0 0 0.00175325 -176.614 0.00152597 -176.611 0 0 0.00155498 -179.978 1 0 0.00155491 179.97 0.00173964 3.38842 0.00171461 -176.618 0 0 0 0 0 0 5.29699e-12 90 9.06822e-15 -86.6114 1.09016e-11 -89.9998 7.97123e-14 -86.6123 3.21409e-07 179.973
2420.13 0.000211196 90 1 0 0.00344421 -176.532 1.00002 -8.24252e-05 1 0 0.00156715 0.0220062 0.891358 -3.95586e-05 0 0 0.00175339 -176.535 0.00152609 -176.532 0 0 0.00155498 -179.978 1 0 0.00155491 179.969 0.00173979 3.46796 0.00171475 -176.539 0 0 0 0 0 0 5.42163e-12 90 9.28238e-15 -86.5318 1.11581e-11 -89.9998 8.15948e-14 -86.5327 3.21409e-07 179.972
2477.08 0.000216166 90 1 0 0.00344451 -176.45 1.00002 -8.43648e-05 1 0 0.00156715 0.0225241 0.891358 -4.04895e-05 0 0 0.00175355 -176.454 0.00152623 -176.45 0 0 0.00155498 -179.977 1 0 0.00155491 179.968 0.00173994 3.54935 0.0017149 -176.458 0 0 0 0 0 0 5.54921e-12 90 9.50163e-15 -86.4504 1.14207e-11 -89.9998 8.35221e-14 -86.4514 3.21409e-07 179.971
2535.36 0.000221252 90 1 0 0.00344482 -176.367 1.00002 -8.635e-05 1 0 0.00156715 0.0230541 0.891358 -4.14422e-05 0 0 0.00175371 -176.37 0.00152637 -176.367 0 0 0.00155498 -179.977 1 0 0.00155491 179.968 0.0017401 3.63265 0.00171506 -176.375 0 0 0 0 0 0 5.67979e-12 90 9.7261e-15 -86.3671 1.16894e-11 -89.9998 8.54952e-14 -86.3681 3.21409e-07 179.971
2595.02 0.000226459 90 1 0 0.00344515 -176.282 1.00002 -8.83819e-05 1 0 0.00156715 0.0235966 0.891358 -4.24174e-05 0 0 0.00175387 -176.285 0.00152651 -176.282 0 0 0.00155498 -179.976 1 0 0.00155491 179.967 0.00174026 3.7179 0.00171522 -176.29 0 0 0 0 0 0 5.81344e-12 90 9.95592e-15 -86.2819 1.19645e-11 -89.9998 8.75154e-14 -86.2829 3.21409e-07 179.97
2656.09 0.000231787 90 1 0 0.0034455 -176.195 1.00002 -9.04616e-05 1 0 0.00156715 0.0241519 0.891358 -4.34155e-05 0 0 0.00175405 -176.198 0.00152666 -176.195 0 0 0.00155498 -179.976 1 0 0.00155491 179.966 0.00174044 3.80513 0.00171539 -176.203 0 0 0 0 0 0 5.95024e-12 90 1.01912e-14 -86.1946 1.2246e-11 -89.9998 8.95837e-14 -86.1956 3.21409e-07 179.969
2718.59 0.000237242 90 1 0 0.00344586 -176.105 1.00002 -9.25902e-05 1 0 0.00156715 0.0247202 0.891358 -4.44371e-05 0 0 0.00175423 -176.109 0.00152682 -176.105 0 0 0.00155498 -179.975 1 0 0.00155492 179.965 0.00174062 3.89439 0.00171557 -176.113 0 0 0 0 0 0 6.09025e-12 90 1.04321e-14 -86.1054 1.25342e-11 -89.9998 9.17013e-14 -86.1064 3.21409e-07 179.969
2782.56 0.000242824 90 1 0 0.00344624 -176.014 1.00002 -9.4769e-05 1 0 0.00156714 0.0253019 0.891358 -4.54828e-05 0 0 0.00175442 -176.018 0.00152699 -176.014 0 0 0.00155498 -179.975 1 0 0.00155492 179.964 0.00174081 3.98574 0.00171576 -176.022 0 0 0 0 0 0 6.23356e-12 90 1.06788e-14 -86.014 1.28291e-11 -89.9998 9.38694e-14 -86.0151 3.21409e-07 179.968
2848.04 0.000248538 90 1 0 0.00344663 -175.921 1.00002 -9.6999e-05 1 0 0.00156714 0.0258974 0.891358 -4.6553e-05 0 0 0.00175463 -175.924 0.00152717 -175.921 0 0 0.00155498 -179.974 1 0 0.00155492 179.964 0.00174101 4.07922 0.00171596 -175.929 0 0 0 0 0 0 6.38024e-12 90 1.09313e-14 -85.9205 1.3131e-11 -89.9998 9.60893e-14 -85.9216 3.21409e-07 179.967
2915.05 0.000254386 90 1 0 0.00344705 -175.825 1.00002 -9.92815e-05 1 0 0.00156714 0.0265068 0.891358 -4.76485e-05 0 0 0.00175484 -175.829 0.00152735 -175.825 0 0 0.00155497 -179.973 1 0 0.00155492 179.963 0.00174122 4.17487 0.00171616 -175.834 0 0 0 0 0 0 6.53038e-12 90 1.11899e-14 -85.8249 1.344e-11 -89.9998 9.83622e-14 -85.826 3.21409e-07 179.966
2983.65 0.000260372 90 1 0 0.00344748 -175.727 1.00002 -0.000101618 1 0 0.00156714 0.0271305 0.891358 -4.87697e-05 0 0 0.00175506 -175.731 0.00152754 -175.727 0 0 0.00155497 -179.973 1 0 0.00155492 179.962 0.00174144 4.27275 0.00171638 -175.736 0 0 0 0 0 0 6.68404e-12 90 1.14546e-14 -85.727 1.37563e-11 -89.9998 1.00689e-13 -85.7281 3.21409e-07 179.965
3053.86 0.000266499 90 1 0 0.00344794 -175.627 1.00002 -0.000104009 1 0 0.00156714 0.027769 0.891358 -4.99173e-05 0 0 0.00175529 -175.631 0.00152775 -175.627 0 0 0.00155497 -179.972 1 0 0.00155492 179.961 0.00174167 4.37291 0.0017166 -175.636 0 0 0 0 0 0 6.84133e-12 90 1.17257e-14 -85.6268 1.408e-11 -89.9998 1.03072e-13 -85.628 3.21409e-07 179.965
3125.72 0.00027277 90 1 0 0.00344841 -175.524 1.00002 -0.000106456 1 0 0.00156714 0.0284224 0.891358 -5.10919e-05 0 0 0.00175553 -175.528 0.00152796 -175.524 0 0 0.00155497 -179.971 1 0 0.00155493 179.96 0.00174191 4.47539 0.00171684 -175.534 0 0 0 0 0 0 7.00231e-12 89.9999 1.20033e-14 -85.5243 1.44113e-11 -89.9998 1.05512e-13 -85.5255 3.21409e-07 179.964
3199.27 0.000279189 90 1 0 0.00344891 -175.419 1.00002 -0.000108961 1 0 0.00156713 0.0290913 0.891358 -5.22942e-05 0 0 0.00175579 -175.424 0.00152818 -175.419 0 0 0.00155497 -179.971 1 0 0.00155493 179.959 0.00174216 4.58026 0.00171709 -175.429 0 0 0 0 0 0 7.16708e-12 89.9999 1.22875e-14 -85.4195 1.47504e-11 -89.9998 1.08011e-13 -85.4207 3.21409e-07 179.963
3274.55 0.000285758 90 1 0 0.00344944 -175.312 1.00002 -0.000111525 1 0 0.00156713 0.0297758 0.891358 -5.35247e-05 0 0 0.00175605 -175.316 0.00152841 -175.312 0 0 0.00155497 -179.97 1 0 0.00155493 179.958 0.00174243 4.68756 0.00171735 -175.322 0 0 0 0 0 0 7.33573e-12 89.9999 1.25786e-14 -85.3121 1.50975e-11 -89.9998 1.10569e-13 -85.3134 3.21409e-07 179.962
3351.6 0.000292483 90 1 0 0.00344999 -175.202 1.00002 -0.00011415 1 0 0.00156713 0.0304765 0.891358 -5.47842e-05 0 0 0.00175633 -175.207 0.00152865 -175.202 0 0 0.00155496 -179.969 1 0 0.00155493 179.957 0.0017427 4.79736 0.00171762 -175.212 0 0 0 0 0 0 7.50835e-12 89.9999 1.28766e-14 -85.2023 1.54527e-11 -89.9998 1.13189e-13 -85.2036 3.21409e-07 179.961
3430.47 0.000299365 90 1 0 0.00345056 -175.09 1.00002 -0.000116836 1 0 0.00156713 0.0311937 0.891358 -5.60733e-05 0 0 0.00175662 -175.094 0.00152891 -175.09 0 0 0.00155496 -179.969 1 0 0.00155493 179.956 0.00174299 4.9097 0.0017179 -175.1 0 0 0 0 0 0 7.68503e-12 89.9999 1.31818e-14 -85.09 1.58164e-11 -89.9998 1.15872e-13 -85.0913 3.21409e-07 179.96
3511.19 0.000306409 90 1 0 0.00345116 -174.975 1.00002 -0.000119585 1 0 0.00156713 0.0319278 0.891358 -5.73928e-05 0 0 0.00175693 -174.979 0.00152918 -174.975 0 0 0.00155496 -179.968 1 0 0.00155493 179.955 0.0017433 5.02464 0.0017182 -174.985 0 0 0 0 0 0 7.86586e-12 89.9999 1.34943e-14 -84.975 1.61885e-11 -89.9998 1.18619e-13 -84.9764 3.21409e-07 179.959
3593.81 0.000313619 90 1 0 0.00345179 -174.857 1.00002 -0.000122399 1 0 0.00156712 0.0326791 0.891358 -5.87433e-05 0 0 0.00175725 -174.862 0.00152945 -174.857 0 0 0.00155496 -179.967 1 0 0.00155494 179.954 0.00174362 5.14225 0.00171851 -174.868 0 0 0 0 0 0 8.05096e-12 89.9999 1.38144e-14 -84.8574 1.65695e-11 -89.9998 1.21432e-13 -84.8588 3.21409e-07 179.958
3678.38 0.000320999 90 1 0 0.00345245 -174.737 1.00002 -0.000125279 1 0 0.00156712 0.0334482 0.891358 -6.01256e-05 0 0 0.00175759 -174.742 0.00152975 -174.737 0 0 0.00155495 -179.966 1 0 0.00155494 179.953 0.00174395 5.26258 0.00171884 -174.748 0 0 0 0 0 0 8.2404e-12 89.9999 1.41422e-14 -84.7371 1.69594e-11 -89.9997 1.24314e-13 -84.7385 3.21409e-07 179.957
3764.94 0.000328553 90 1 0 0.00345314 -174.614 1.00002 -0.000128227 1 0 0.00156712 0.0342353 0.891358 -6.15404e-05 0 0 0.00175794 -174.619 0.00153005 -174.614 0 0 0.00155495 -179.966 1 0 0.00155494 179.952 0.0017443 5.3857 0.00171919 -174.625 0 0 0 0 0 0 8.43431e-12 89.9999 1.44778e-14 -84.614 1.73584e-11 -89.9997 1.27264e-13 -84.6154 3.21409e-07 179.956
3853.53 0.000336284 90 1 0 0.00345387 -174.488 1.00002 -0.000131244 1 0 0.00156712 0.0350409 0.891358 -6.29885e-05 0 0 0.0017583 -174.493 0.00153037 -174.488 0 0 0.00155495 -179.965 1 0 0.00155494 179.951 0.00174467 5.51166 0.00171954 -174.499 0 0 0 0 0 0 8.63278e-12 89.9999 1.48216e-14 -84.488 1.77669e-11 -89.9997 1.30286e-13 -84.4895 3.21409e-07 179.955
3944.21 0.000344197 90 1 0 0.00345463 -174.359 1.00002 -0.000134333 1 0 0.00156711 0.0358655 0.891358 -6.44707e-05 0 0 0.00175869 -174.364 0.00153071 -174.359 0 0 0.00155495 -179.964 1 0 0.00155495 179.95 0.00174505 5.64052 0.00171992 -174.371 0 0 0 0 0 0 8.83591e-12 89.9999 1.51737e-14 -84.3591 1.8185e-11 -89.9997 1.33381e-13 -84.3606 3.21409e-07 179.954
4037.02 0.000352296 90 1 0 0.00345542 -174.227 1.00002 -0.000137493 1 0 0.00156711 0.0367095 0.891358 -6.59877e-05 0 0 0.00175909 -174.232 0.00153106 -174.227 0 0 0.00155494 -179.963 1 0 0.00155495 179.948 0.00174545 5.77237 0.00172031 -174.239 0 0 0 0 0 0 9.04383e-12 89.9999 1.55344e-14 -84.2273 1.86129e-11 -89.9997 1.36551e-13 -84.2288 3.21409e-07 179.953
