t 1 2 3 4 5 6 7 8 jL0100 jV0400 jV0600 jV0700 jV0800 
1.812e-05 0.4712 4.09336 1.03422 1.5 3.61474 2.56845 2.5 5 -5.09781e-05 -1.83233e-09 1.65017e-09 2.31686e-09 -3.00305e-05
1.813e-05 0.502304 4.12451 1.03642 1.5 3.61274 2.5729 2.5 5 -4.79197e-05 2.00793e-09 -3.69326e-09 1.66804e-09 -3.03348e-05
1.814e-05 0.531425 4.15368 1.03848 1.5 3.61089 2.57705 2.5 5 -4.46722e-05 -1.84281e-09 1.79104e-09 2.06932e-09 -3.06247e-05
1.815e-05 0.558446 4.18076 1.0404 1.5 3.60918 2.5809 2.5 5 -4.12482e-05 1.99662e-09 -3.54663e-09 1.40418e-09 -3.08871e-05
1.816e-05 0.583262 4.20563 1.04217 1.5 3.60762 2.58443 2.5 5 -3.76614e-05 -1.8549e-09 1.94287e-09 1.79022e-09 -3.11331e-05
1.817e-05 0.605773 4.2282 1.04379 1.5 3.60622 2.58763 2.5 5 -3.3926e-05 1.98379e-09 -3.39013e-09 1.11101e-09 -3.13498e-05
1.818e-05 0.625892 4.24838 1.04523 1.5 3.60497 2.59048 2.5 5 -3.00566e-05 -1.8684e-09 2.10353e-09 1.48421e-09 -3.15486e-05
1.819e-05 0.643539 4.26609 1.04649 1.5 3.60388 2.59298 2.5 5 -2.60686e-05 1.96968e-09 -3.22584e-09 7.93485e-10 -3.17166e-05
1.82e-05 0.658645 4.28127 1.04758 1.5 3.60295 2.59511 2.5 5 -2.19776e-05 -1.88305e-09 2.27093e-09 1.15655e-09 -3.18655e-05
1.821e-05 0.671149 4.29384 1.04847 1.5 3.60219 2.59686 2.5 5 -1.78e-05 1.95458e-09 -3.05582e-09 4.57132e-10 -3.19825e-05
1.822e-05 0.681003 4.30376 1.04917 1.5 3.6016 2.59823 2.5 5 -1.35521e-05 -1.89853e-09 2.44308e-09 8.12999e-10 -3.20796e-05
1.823e-05 0.688169 4.31099 1.04967 1.5 3.60117 2.59921 2.5 5 -9.25068e-06 1.93879e-09 -2.88203e-09 1.07911e-10 -3.21441e-05
1.824e-05 0.692618 4.31551 1.04998 1.5 3.60091 2.5998 2.5 5 -4.91282e-06 -1.91454e-09 2.61804e-09 4.59679e-10 -3.21881e-05
1.825e-05 0.694334 4.3173 1.05008 1.5 3.60082 2.6 2.5 5 -5.5558e-07 1.92265e-09 -2.70636e-09 -2.47918e-10 -3.21992e-05
1.826e-05 0.69331 4.31634 1.04998 1.5 3.6009 2.5998 2.5 5 3.80383e-06 -1.93072e-09 2.79394e-09 1.02946e-10 -3.21896e-05
1.827e-05 0.68955 4.31265 1.04968 1.5 3.60114 2.59921 2.5 5 8.1482e-06 1.90652e-09 -2.53069e-09 -6.03946e-10 -3.21472e-05
1.828e-05 0.683069 4.30624 1.04917 1.5 3.60156 2.59823 2.5 5 1.24604e-05 -1.94672e-09 2.96891e-09 -2.50772e-10 -3.20843e-05
1.829e-05 0.673895 4.29713 1.04847 1.5 3.60214 2.59686 2.5 5 1.67234e-05 1.89073e-09 -2.3569e-09 -9.53767e-10 -3.19888e-05
1.83e-05 0.662062 4.28537 1.04758 1.5 3.60288 2.59511 2.5 5 2.09205e-05 -1.96221e-09 3.14106e-09 -5.95135e-10 -3.18733e-05
1.831e-05 0.647618 4.27099 1.0465 1.5 3.6038 2.59298 2.5 5 2.50349e-05 1.87562e-09 -2.18688e-09 -1.29114e-09 -3.17259e-05
1.832e-05 0.630621 4.25405 1.04523 1.5 3.60487 2.59048 2.5 5 2.90506e-05 -1.97686e-09 3.30846e-09 -9.24033e-10 -3.15594e-05
1.833e-05 0.611137 4.23463 1.04379 1.5 3.6061 2.58763 2.5 5 3.29517e-05 1.86151e-09 -2.02259e-09 -1.61013e-09 -3.1362e-05
1.834e-05 0.589243 4.2128 1.04218 1.5 3.6075 2.58443 2.5 5 3.67228e-05 -1.99036e-09 3.46912e-09 -1.23174e-09 -3.11467e-05
1.835e-05 0.565026 4.18864 1.04041 1.5 3.60904 2.5809 2.5 5 4.03491e-05 1.84868e-09 -1.86608e-09 -1.90524e-09 -3.09021e-05
1.836e-05 0.538582 4.16225 1.03849 1.5 3.61074 2.57705 2.5 5 4.38162e-05 -2.00246e-09 3.62096e-09 -1.51301e-09 -3.0641e-05
1.837e-05 0.510013 4.13373 1.03642 1.5 3.61258 2.5729 2.5 5 4.71104e-05 1.83737e-09 -1.71945e-09 -2.17152e-09 -3.03524e-05
1.838e-05 0.479434 4.1032 1.03423 1.5 3.61456 2.56845 2.5 5 5.02189e-05 -2.01294e-09 3.76184e-09 -1.76323e-09 -3.00493e-05
1.839e-05 0.446964 4.07078 1.03191 1.5 3.61668 2.56374 2.5 5 5.31292e-05 1.82776e-09 -1.58487e-09 -2.40468e-09 -2.97209e-05
1.84e-05 0.41273 4.03659 1.02949 1.5 3.61893 2.55878 2.5 5 5.583e-05 -2.02163e-09 3.88956e-09 -1.97843e-09 -2.93803e-05
1.841e-05 0.376869 4.00077 1.02697 1.5 3.62131 2.55358 2.5 5 5.83106e-05 1.82001e-09 -1.46455e-09 -2.60112e-09 -2.90169e-05
1.842e-05 0.33952 3.96345 1.02436 1.5 3.6238 2.54818 2.5 5 6.05612e-05 -2.02842e-09 4.00192e-09 -2.15541e-09 -2.8644e-05
1.843e-05 0.300831 3.9248 1.02169 1.5 3.6264 2.54258 2.5 5 6.25729e-05 1.8142e-09 -1.36069e-09 -2.75803e-09 -2.82512e-05
1.844e-05 0.260953 3.88495 1.01895 1.5 3.6291 2.53681 2.5 5 6.43378e-05 -2.03324e-09 4.09676e-09 -2.29173e-09 -2.7852e-05
1.845e-05 0.220045 3.84406 1.01616 1.5 3.6319 2.5309 2.5 5 6.58489e-05 1.81038e-09 -1.2754e-09 -2.87335e-09 -2.74358e-05
1.846e-05 0.178267 3.8023 1.01334 1.5 3.63477 2.52487 2.5 5 6.71003e-05 -2.03607e-09 4.17201e-09 -2.38573e-09 -2.70167e-05
1.847e-05 0.135783 3.75984 1.0105 1.5 3.63772 2.51874 2.5 5 6.80869e-05 1.80853e-09 -1.21067e-09 -2.94582e-09 -2.6584e-05
1.848e-05 0.0927611 3.71682 1.00764 1.5 3.64073 2.51253 2.5 5 6.88049e-05 -2.03694e-09 4.22577e-09 -2.43655e-09 -2.61519e-05
1.849e-05 0.0493706 3.67344 1.00479 1.5 3.6438 2.50628 2.5 5 6.92514e-05 1.80861e-09 -1.16829e-09 -2.97496e-09 -2.57098e-05
1.85e-05 0.00578254 3.62986 1.00195 1.5 3.6469 2.5 2.5 5 6.94247e-05 -2.03593e-09 4.2564e-09 -2.44407e-09 -2.52717e-05
1.851e-05 -0.0378311 3.58624 0.99913 1.5 3.65003 2.49372 2.5 5 6.9324e-05 1.81054e-09 -1.14974e-09 -2.96102e-09 -2.48275e-05
1.852e-05 -0.0812983 3.54277 0.996347 1.5 3.65317 2.48747 2.5 5 6.89497e-05 -2.03313e-09 4.26257e-09 -2.4089e-09 -2.4391e-05
1.853e-05 -0.124447 3.49961 0.993611 1.5 3.65632 2.48126 2.5 5 6.83034e-05 1.81418e-09 -1.15619e-09 -2.90494e-09 -2.39519e-05
1.854e-05 -0.167108 3.45693 0.990929 1.5 3.65946 2.47513 2.5 5 6.73874e-05 -2.02868e-09 4.24333e-09 -2.33232e-09 -2.35243e-05
1.855e-05 -0.209111 3.41491 0.988313 1.5 3.66257 2.4691 2.5 5 6.62055e-05 1.8194e-09 -1.18834e-09 -2.80832e-09 -2.30977e-05
1.856e-05 -0.250292 3.3737 0.985772 1.5 3.66564 2.46319 2.5 5 6.47622e-05 -2.02272e-09 4.1982e-09 -2.21621e-09 -2.26861e-05
1.857e-05 -0.290486 3.33348 0.983313 1.5 3.66867 2.45742 2.5 5 6.30633e-05 1.82604e-09 -1.24645e-09 -2.67333e-09 -2.22789e-05
1.858e-05 -0.329536 3.2944 0.980946 1.5 3.67162 2.45182 2.5 5 6.11155e-05 -2.01544e-09 4.12718e-09 -2.06301e-09 -2.189e-05
1.859e-05 -0.367286 3.25662 0.978677 1.5 3.6745 2.44642 2.5 5 5.89263e-05 1.83393e-09 -1.33023e-09 -2.50265e-09 -2.15088e-05
1.86e-05 -0.403587 3.22027 0.976514 1.5 3.67729 2.44122 2.5 5 5.65046e-05 -2.00699e-09 4.03085e-09 -1.87561e-09 -2.11489e-05
1.861e-05 -0.438297 3.18552 0.974463 1.5 3.67996 2.43626 2.5 5 5.38597e-05 1.84289e-09 -1.43883e-09 -2.29936e-09 -2.07997e-05
1.862e-05 -0.471276 3.1525 0.972529 1.5 3.68252 2.43155 2.5 5 5.10022e-05 -1.99756e-09 3.91034e-09 -1.65731e-09 -2.04745e-05
1.863e-05 -0.502395 3.12133 0.97072 1.5 3.68495 2.4271 2.5 5 4.79433e-05 1.85276e-09 -1.57082e-09 -2.06694e-09 -2.01625e-05
1.864e-05 -0.531532 3.09214 0.969038 1.5 3.68724 2.42295 2.5 5 4.46952e-05 -1.9873e-09 3.76737e-09 -1.41171e-09 -1.9877e-05
1.865e-05 -0.558569 3.06505 0.967489 1.5 3.68937 2.4191 2.5 5 4.12705e-05 1.86337e-09 -1.72419e-09 -1.80913e-09 -1.96069e-05
1.866e-05 -0.583401 3.04016 0.966076 1.5 3.69133 2.41557 2.5 5 3.76829e-05 -1.97638e-09 3.60424e-09 -1.14267e-09 -1.93654e-05
1.867e-05 -0.60593 3.01757 0.964803 1.5 3.69311 2.41237 2.5 5 3.39465e-05 1.87456e-09 -1.89638e-09 -1.52987e-09 -1.91411e-05
1.868e-05 -0.626066 2.99737 0.963673 1.5 3.69472 2.40952 2.5 5 3.00761e-05 -1.96494e-09 3.42376e-09 -8.54224e-10 -1.8947e-05
1.869e-05 -0.643731 2.97964 0.962689 1.5 3.69612 2.40702 2.5 5 2.60869e-05 1.88621e-09 -2.08432e-09 -1.23328e-09 -1.87716e-05
1.87e-05 -0.658853 2.96445 0.961853 1.5 3.69733 2.40489 2.5 5 2.19947e-05 -1.95312e-09 3.22924e-09 -5.50541e-10 -1.86276e-05
1.871e-05 -0.671375 2.95187 0.961166 1.5 3.69832 2.40314 2.5 5 1.78157e-05 1.89818e-09 -2.28449e-09 -9.23564e-10 -1.85035e-05
1.872e-05 -0.681246 2.94193 0.96063 1.5 3.69911 2.40177 2.5 5 1.35663e-05 -1.94104e-09 3.02438e-09 -2.35864e-10 -1.84117e-05
1.873e-05 -0.688428 2.93468 0.960247 1.5 3.69967 2.40079 2.5 5 9.26337e-06 1.91035e-09 -2.49303e-09 -6.05e-10 -1.83404e-05
1.874e-05 -0.692893 2.93014 0.960016 1.5 3.70002 2.4002 2.5 5 4.92382e-06 -1.9288e-09 2.8132e-09 8.55124e-11 -1.8302e-05
1.875e-05 -0.694623 2.92834 0.959939 1.5 3.70014 2.4 2.5 5 5.6482e-07 1.92263e-09 -2.70582e-09 -2.8189e-10 -1.82845e-05
1.876e-05 -0.693611 2.92929 0.960016 1.5 3.70004 2.4002 2.5 5 -3.79644e-06 -1.91651e-09 2.59987e-09 4.09275e-10 -1.83001e-05
1.877e-05 -0.689863 2.93296 0.960246 1.5 3.69972 2.40079 2.5 5 -8.14275e-06 1.93491e-09 -2.91862e-09 4.14469e-11 -1.83366e-05
1.878e-05 -0.683393 2.93937 0.960629 1.5 3.69917 2.40177 2.5 5 -1.2457e-05 -1.90427e-09 2.38866e-09 7.31107e-10 -1.8406e-05
1.879e-05 -0.674227 2.94846 0.961164 1.5 3.69841 2.40314 2.5 5 -1.6722e-05 1.94708e-09 -3.12719e-09 3.60697e-10 -1.8496e-05
1.88e-05 -0.662402 2.96022 0.96185 1.5 3.69744 2.40489 2.5 5 -2.09212e-05 -1.89218e-09 2.18375e-09 1.0467e-09 -1.86183e-05
1.881e-05 -0.647963 2.9746 0.962686 1.5 3.69625 2.40702 2.5 5 -2.50378e-05 1.95905e-09 -3.32742e-09 6.71568e-10 -1.87605e-05
1.882e-05 -0.630968 2.99153 0.96367 1.5 3.69486 2.40952 2.5 5 -2.90557e-05 -1.88036e-09 1.98917e-09 1.35178e-09 -1.89342e-05
1.883e-05 -0.611485 3.01095 0.964799 1.5 3.69328 2.41237 2.5 5 -3.2959e-05 1.9707e-09 -3.51543e-09 9.69801e-10 -1.91267e-05
1.884e-05 -0.58959 3.03278 0.966071 1.5 3.69151 2.41557 2.5 5 -3.67323e-05 -1.86892e-09 1.80861e-09 1.64212e-09 -1.93495e-05
1.885e-05 -0.565369 3.05695 0.967483 1.5 3.68956 2.4191 2.5 5 -4.03607e-05 1.9819e-09 -3.68771e-09 1.2512e-09 -1.95895e-05
1.886e-05 -0.538918 3.08334 0.969032 1.5 3.68745 2.42295 2.5 5 -4.38299e-05 -1.858e-09 1.64539e-09 1.91356e-09 -1.98582e-05
1.887e-05 -0.510342 3.11187 0.970713 1.5 3.68518 2.4271 2.5 5 -4.71262e-05 1.9925e-09 -3.84117e-09 1.51167e-09 -2.01423e-05
1.888e-05 -0.479751 3.14241 0.972523 1.5 3.68276 2.43155 2.5 5 -5.02367e-05 -1.84774e-09 1.50233e-09 2.16207e-09 -2.04531e-05
1.889e-05 -0.447268 3.17484 0.974456 1.5 3.68021 2.43626 2.5 5 -5.3149e-05 2.00237e-09 -3.97326e-09 1.74725e-09 -2.07772e-05
1.89e-05 -0.413019 3.20905 0.976507 1.5 3.67754 2.44122 2.5 5 -5.58517e-05 -1.8383e-09 1.38172e-09 2.38377e-09 -2.11254e-05
1.891e-05 -0.37714 3.24489 0.97867 1.5 3.67477 2.44642 2.5 5 -5.8334e-05 2.01134e-09 -4.08195e-09 1.95417e-09 -2.14844e-05
1.892e-05 -0.339772 3.28222 0.980938 1.5 3.6719 2.45182 2.5 5 -6.05863e-05 -1.82985e-09 1.2853e-09 2.57503e-09 -2.18648e-05
1.893e-05 -0.301062 3.3209 0.983305 1.5 3.66894 2.45742 2.5 5 -6.25995e-05 2.01923e-09 -4.16582e-09 2.12891e-09 -2.2253e-05
1.894e-05 -0.261162 3.36077 0.985764 1.5 3.66593 2.46319 2.5 5 -6.43658e-05 -1.82257e-09 1.2142e-09 2.73247e-09 -2.26596e-05
1.895e-05 -0.220229 3.40168 0.988305 1.5 3.66285 2.4691 2.5 5 -6.58781e-05 2.02587e-09 -4.22401e-09 2.26831e-09 -2.30708e-05
1.896e-05 -0.178425 3.44346 0.990921 1.5 3.65974 2.47513 2.5 5 -6.71305e-05 -1.81661e-09 1.16899e-09 2.85313e-09 -2.3497e-05
1.897e-05 -0.135915 3.48596 0.993602 1.5 3.65661 2.48126 2.5 5 -6.81181e-05 2.0311e-09 -4.25623e-09 2.3696e-09 -2.39244e-05
1.898e-05 -0.0928656 3.529 0.996338 1.5 3.65346 2.48747 2.5 5 -6.88368e-05 -1.81216e-09 1.14969e-09 2.93446e-09 -2.43634e-05
1.899e-05 -0.0494471 3.57241 0.999121 1.5 3.65031 2.49372 2.5 5 -6.92839e-05 2.03474e-09 -4.26274e-09 2.43048e-09 -2.47998e-05
1.9e-05 -0.00583067 3.61602 1.00194 1.5 3.64718 2.5 2.5 5 -6.94576e-05 -1.80935e-09 1.1558e-09 2.97447e-09 -2.52442e-05
1.901e-05 0.0378114 3.65967 1.00478 1.5 3.64407 2.50628 2.5 5 -6.93571e-05 2.03667e-09 -4.24425e-09 2.44926e-09 -2.56824e-05
1.902e-05 0.0813068 3.70317 1.00763 1.5 3.641 2.51253 2.5 5 -6.89829e-05 -1.80833e-09 1.18638e-09 2.97175e-09 -2.61248e-05
1.903e-05 0.124484 3.74636 1.01049 1.5 3.63798 2.51874 2.5 5 -6.83364e-05 2.03675e-09 -4.20191e-09 2.42485e-09 -2.65575e-05
1.904e-05 0.167171 3.78906 1.01333 1.5 3.63503 2.52487 2.5 5 -6.74201e-05 -1.8092e-09 1.2401e-09 2.92556e-09 -2.69906e-05
1.905e-05 0.209201 3.83111 1.01615 1.5 3.63214 2.5309 2.5 5 -6.62377e-05 2.03491e-09 -4.13722e-09 2.35689e-09 -2.74104e-05
1.906e-05 0.250407 3.87234 1.01894 1.5 3.62934 2.53681 2.5 5 -6.47938e-05 -1.81203e-09 1.31531e-09 2.83592e-09 -2.78272e-05
1.907e-05 0.290625 3.91259 1.02168 1.5 3.62663 2.54258 2.5 5 -6.30941e-05 2.03109e-09 -4.05196e-09 2.24575e-09 -2.82272e-05
1.908e-05 0.329697 3.95169 1.02436 1.5 3.62402 2.54818 2.5 5 -6.11453e-05 -1.81685e-09 1.41012e-09 2.70359e-09 -2.86209e-05
1.909e-05 0.367468 3.9895 1.02696 1.5 3.62152 2.55358 2.5 5 -5.89551e-05 2.02528e-09 -3.94812e-09 2.09263e-09 -2.89947e-05
1.91e-05 0.403789 4.02586 1.02948 1.5 3.61913 2.55878 2.5 5 -5.65321e-05 -1.82364e-09 1.52246e-09 2.53016e-09 -2.93592e-05
1.911e-05 0.438515 4.06062 1.03191 1.5 3.61687 2.56374 2.5 5 -5.38859e-05 2.01753e-09 -3.82782e-09 1.89949e-09 -2.97008e-05
1.912e-05 0.47151 4.09367 1.03422 1.5 3.61474 2.56845 2.5 5 -5.1027e-05 -1.83233e-09 1.65017e-09 2.31802e-09 -3.00304e-05
1.913e-05 0.502642 4.12485 1.03642 1.5 3.61274 2.5729 2.5 5 -4.79666e-05 2.00793e-09 -3.69325e-09 1.66914e-09 -3.03347e-05
1.914e-05 0.531789 4.15405 1.03848 1.5 3.61089 2.57705 2.5 5 -4.47169e-05 -1.84281e-09 1.79104e-09 2.07035e-09 -3.06246e-05
1.915e-05 0.558835 4.18115 1.0404 1.5 3.60918 2.5809 2.5 5 -4.12906e-05 1.99662e-09 -3.54663e-09 1.40515e-09 -3.0887e-05
1.916e-05 0.583674 4.20604 1.04217 1.5 3.60762 2.58443 2.5 5 -3.77013e-05 -1.8549e-09 1.94288e-09 1.79112e-09 -3.1133e-05
1.917e-05 0.606207 4.22864 1.04379 1.5 3.60622 2.58763 2.5 5 -3.39632e-05 1.98379e-09 -3.39012e-09 1.11184e-09 -3.13497e-05
1.918e-05 0.626346 4.24884 1.04523 1.5 3.60497 2.59048 2.5 5 -3.0091e-05 -1.8684e-09 2.10353e-09 1.48496e-09 -3.15485e-05
1.919e-05 0.64401 4.26657 1.04649 1.5 3.60388 2.59298 2.5 5 -2.61e-05 1.96968e-09 -3.22584e-09 7.94157e-10 -3.17165e-05
1.92e-05 0.659132 4.28175 1.04758 1.5 3.60296 2.59511 2.5 5 -2.20061e-05 -1.88305e-09 2.27093e-09 1.15715e-09 -3.18653e-05
1.921e-05 0.67165 4.29434 1.04847 1.5 3.60219 2.59686 2.5 5 -1.78253e-05 1.95458e-09 -3.05582e-09 4.57642e-10 -3.19824e-05
1.922e-05 0.681516 4.30427 1.04917 1.5 3.6016 2.59823 2.5 5 -1.35742e-05 -1.89853e-09 2.44308e-09 8.13426e-10 -3.20794e-05
1.923e-05 0.688691 4.31151 1.04968 1.5 3.60117 2.59921 2.5 5 -9.26961e-06 1.93879e-09 -2.88203e-09 1.08253e-10 -3.2144e-05
1.924e-05 0.693148 4.31604 1.04998 1.5 3.60091 2.5998 2.5 5 -4.92844e-06 -1.91454e-09 2.61805e-09 4.59936e-10 -3.21879e-05
1.925e-05 0.694869 4.31783 1.05008 1.5 3.60082 2.6 2.5 5 -5.67862e-07 1.92265e-09 -2.70636e-09 -2.47747e-10 -3.21991e-05
1.926e-05 0.693848 4.31688 1.04998 1.5 3.6009 2.5998 2.5 5 3.79492e-06 -1.93072e-09 2.79395e-09 1.03032e-10 -3.21895e-05
1.927e-05 0.690089 4.31319 1.04968 1.5 3.60114 2.59921 2.5 5 8.14268e-06 1.90652e-09 -2.53069e-09 -6.03945e-10 -3.21471e-05
1.928e-05 0.683607 4.30678 1.04917 1.5 3.60156 2.59823 2.5 5 1.24583e-05 -1.94672e-09 2.96891e-09 -2.50857e-10 -3.20841e-05
1.929e-05 0.674429 4.29767 1.04847 1.5 3.60214 2.59686 2.5 5 1.67247e-05 1.89073e-09 -2.3569e-09 -9.53936e-10 -3.19886e-05
1.93e-05 0.662591 4.28589 1.04758 1.5 3.60289 2.59511 2.5 5 2.0925e-05 -1.96221e-09 3.14106e-09 -5.95386e-10 -3.18731e-05
1.931e-05 0.64814 4.27151 1.0465 1.5 3.6038 2.59298 2.5 5 2.50428e-05 1.87562e-09 -2.18688e-09 -1.29147e-09 -3.17258e-05
1.932e-05 0.631134 4.25457 1.04523 1.5 3.60487 2.59048 2.5 5 2.90618e-05 -1.97686e-09 3.30846e-09 -9.24446e-10 -3.15592e-05
1.933e-05 0.611639 4.23513 1.04379 1.5 3.6061 2.58763 2.5 5 3.2966e-05 1.86151e-09 -2.02259e-09 -1.61062e-09 -3.13619e-05
1.934e-05 0.589732 4.21329 1.04218 1.5 3.6075 2.58443 2.5 5 3.67403e-05 -1.99036e-09 3.46912e-09 -1.2323e-09 -3.11466e-05
1.935e-05 0.5655 4.18911 1.04041 1.5 3.60904 2.5809 2.5 5 4.03695e-05 1.84868e-09 -1.86608e-09 -1.90588e-09 -3.0902e-05
1.936e-05 0.539038 4.1627 1.03849 1.5 3.61074 2.57705 2.5 5 4.38395e-05 -2.00246e-09 3.62096e-09 -1.51372e-09 -3.06409e-05
1.937e-05 0.510452 4.13417 1.03642 1.5 3.61258 2.5729 2.5 5 4.71366e-05 1.83737e-09 -1.71945e-09 -2.1723e-09 -3.03523e-05
1.938e-05 0.479852 4.10362 1.03423 1.5 3.61456 2.56845 2.5 5 5.02477e-05 -2.01294e-09 3.76184e-09 -1.76406e-09 -3.00492e-05
1.939e-05 0.44736 4.07117 1.03191 1.5 3.61668 2.56374 2.5 5 5.31607e-05 1.82776e-09 -1.58487e-09 -2.40557e-09 -2.97208e-05
1.94e-05 0.413104 4.03696 1.02949 1.5 3.61893 2.55878 2.5 5 5.58639e-05 -2.02163e-09 3.88956e-09 -1.97938e-09 -2.93802e-05
1.941e-05 0.377218 4.00111 1.02697 1.5 3.62131 2.55358 2.5 5 5.83467e-05 1.82001e-09 -1.46456e-09 -2.60213e-09 -2.90168e-05
1.942e-05 0.339844 3.96378 1.02437 1.5 3.6238 2.54818 2.5 5 6.05995e-05 -2.02842e-09 4.00192e-09 -2.15646e-09 -2.8644e-05
1.943e-05 0.301128 3.92509 1.02169 1.5 3.6264 2.54258 2.5 5 6.26131e-05 1.8142e-09 -1.36069e-09 -2.75912e-09 -2.82511e-05
1.944e-05 0.261223 3.88522 1.01895 1.5 3.6291 2.53681 2.5 5 6.43798e-05 -2.03324e-09 4.09675e-09 -2.29286e-09 -2.78519e-05
1.945e-05 0.220286 3.8443 1.01616 1.5 3.6319 2.5309 2.5 5 6.58925e-05 1.81038e-09 -1.27541e-09 -2.87451e-09 -2.74358e-05
1.946e-05 0.178479 3.80251 1.01334 1.5 3.63477 2.52487 2.5 5 6.71453e-05 -2.03607e-09 4.172e-09 -2.38692e-09 -2.70166e-05
1.947e-05 0.135965 3.76002 1.0105 1.5 3.63772 2.51874 2.5 5 6.81331e-05 1.80853e-09 -1.21068e-09 -2.94704e-09 -2.6584e-05
1.948e-05 0.0929126 3.71698 1.00764 1.5 3.64073 2.51253 2.5 5 6.88522e-05 -2.03695e-09 4.22576e-09 -2.43779e-09 -2.61518e-05
1.949e-05 0.0494912 3.67356 1.00479 1.5 3.6438 2.50628 2.5 5 6.92995e-05 1.80861e-09 -1.1683e-09 -2.97621e-09 -2.57097e-05
1.95e-05 0.00587201 3.62994 1.00195 1.5 3.6469 2.5 2.5 5 6.94735e-05 -2.03593e-09 4.25639e-09 -2.44533e-09 -2.52717e-05
1.951e-05 -0.0377729 3.5863 0.99913 1.5 3.65003 2.49372 2.5 5 6.93732e-05 1.81054e-09 -1.14975e-09 -2.96228e-09 -2.48275e-05
1.952e-05 -0.0812714 3.54279 0.996347 1.5 3.65317 2.48747 2.5 5 6.89993e-05 -2.03313e-09 4.26256e-09 -2.41016e-09 -2.4391e-05
1.953e-05 -0.124452 3.4996 0.993611 1.5 3.65632 2.48126 2.5 5 6.8353e-05 1.81418e-09 -1.1562e-09 -2.90619e-09 -2.39519e-05
1.954e-05 -0.167143 3.45689 0.990929 1.5 3.65946 2.47513 2.5 5 6.74369e-05 -2.02868e-09 4.24332e-09 -2.33356e-09 -2.35243e-05
1.955e-05 -0.209177 3.41484 0.988313 1.5 3.66257 2.4691 2.5 5 6.62546e-05 1.8194e-09 -1.18835e-09 -2.80955e-09 -2.30977e-05
1.956e-05 -0.250388 3.37361 0.985772 1.5 3.66564 2.46319 2.5 5 6.48109e-05 -2.02273e-09 4.19819e-09 -2.21742e-09 -2.26861e-05
1.957e-05 -0.290612 3.33336 0.983313 1.5 3.66867 2.45742 2.5 5 6.31113e-05 1.82604e-09 -1.24646e-09 -2.67452e-09 -2.22789e-05
1.958e-05 -0.32969 3.29425 0.980946 1.5 3.67162 2.45182 2.5 5 6.11625e-05 -2.01544e-09 4.12717e-09 -2.06416e-09 -2.189e-05
1.959e-05 -0.367469 3.25643 0.978677 1.5 3.6745 2.44642 2.5 5 5.89724e-05 1.83393e-09 -1.33024e-09 -2.50376e-09 -2.15088e-05
1.96e-05 -0.403797 3.22006 0.976514 1.5 3.67729 2.44122 2.5 5 5.65494e-05 -2.00699e-09 4.03084e-09 -1.87669e-09 -2.1149e-05
1.961e-05 -0.438533 3.18529 0.974463 1.5 3.67996 2.43626 2.5 5 5.39031e-05 1.84289e-09 -1.43884e-09 -2.3004e-09 -2.07997e-05
1.962e-05 -0.471538 3.15223 0.972529 1.5 3.68252 2.43155 2.5 5 5.1044e-05 -1.99756e-09 3.91033e-09 -1.6583e-09 -2.04746e-05
1.963e-05 -0.502681 3.12104 0.970719 1.5 3.68495 2.4271 2.5 5 4.79834e-05 1.85276e-09 -1.57083e-09 -2.06788e-09 -2.01626e-05
1.964e-05 -0.53184 3.09183 0.969037 1.5 3.68724 2.42295 2.5 5 4.47334e-05 -1.9873e-09 3.76737e-09 -1.4126e-09 -1.98771e-05
1.965e-05 -0.558899 3.06472 0.967488 1.5 3.68937 2.4191 2.5 5 4.13067e-05 1.86337e-09 -1.7242e-09 -1.80996e-09 -1.9607e-05
1.966e-05 -0.583751 3.03981 0.966076 1.5 3.69133 2.41557 2.5 5 3.7717e-05 -1.97638e-09 3.60423e-09 -1.14344e-09 -1.93655e-05
1.967e-05 -0.606298 3.0172 0.964803 1.5 3.69311 2.41237 2.5 5 3.39784e-05 1.87456e-09 -1.89639e-09 -1.53058e-09 -1.91412e-05
1.968e-05 -0.626451 2.99699 0.963673 1.5 3.69471 2.40952 2.5 5 3.01056e-05 -1.96494e-09 3.42375e-09 -8.54871e-10 -1.89471e-05
1.969e-05 -0.644131 2.97924 0.962689 1.5 3.69612 2.40702 2.5 5 2.61139e-05 1.88621e-09 -2.08433e-09 -1.23386e-09 -1.87717e-05
1.97e-05 -0.659267 2.96404 0.961852 1.5 3.69733 2.40489 2.5 5 2.20192e-05 -1.95312e-09 3.22923e-09 -5.51053e-10 -1.86277e-05
1.971e-05 -0.6718 2.95144 0.961166 1.5 3.69832 2.40314 2.5 5 1.78375e-05 1.89818e-09 -2.2845e-09 -9.24007e-10 -1.85036e-05
1.972e-05 -0.681681 2.94149 0.96063 1.5 3.69911 2.40177 2.5 5 1.35854e-05 -1.94104e-09 3.02438e-09 -2.36236e-10 -1.84118e-05
1.973e-05 -0.688872 2.93423 0.960246 1.5 3.69967 2.40079 2.5 5 9.27971e-06 1.91035e-09 -2.49303e-09 -6.05299e-10 -1.83405e-05
1.974e-05 -0.693343 2.92969 0.960016 1.5 3.70002 2.4002 2.5 5 4.93736e-06 -1.9288e-09 2.81319e-09 8.52859e-11 -1.83021e-05
